row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,performer,duration,about,aggregaterating,page_url
404,10501,9518,12593,0,7572,0,0,0,3738,50,7572,0,5513
405,2896,9382,12351,0,6938,0,0,0,8219,26,6938,0,8955
406,4809,9868,13292,0,1163,0,0,0,7615,13,1163,0,9856
407,5153,9039,11804,0,372,0,0,0,4127,39,372,0,10279
408,307,1392,1552,0,7591,0,0,0,1160,54,7591,0,10844
409,4571,9490,12533,0,6855,0,0,0,590,42,6855,0,1446
410,4492,9633,12801,0,2510,0,0,0,673,46,2510,0,1546
411,7070,7993,10319,0,9708,0,0,0,3638,30,9708,0,5502
412,6518,2610,3071,0,213,0,0,0,4275,54,213,0,5877
413,5989,993,1099,0,2441,0,0,0,5089,39,2441,0,713
414,7199,9493,12540,0,1377,0,0,0,559,18,1377,0,4099
415,5932,2688,3169,0,3000,0,0,0,5219,39,3000,0,5263
416,12762,9256,12135,0,12739,0,0,0,197,11,12739,0,10275
417,1830,5425,7005,0,804,0,0,0,1793,60,804,0,11970
418,4612,9616,12774,0,5478,0,0,0,9583,28,5478,0,8653
419,6703,369,405,0,123,0,0,0,565,33,123,0,11897
420,9598,9005,11745,0,11317,0,0,0,10715,13,11317,0,9941
421,3643,7209,9344,0,9805,0,0,0,1857,50,9805,0,9612
422,988,8685,11192,0,6504,0,0,0,2643,71,6504,0,3562
423,9584,9910,13342,0,5561,0,0,0,4383,41,5561,0,396
424,7249,124,129,0,6317,0,0,0,9433,23,6317,0,10945
425,4254,3482,4144,0,9666,0,0,0,4627,82,9666,0,4000
426,11871,6887,8933,0,1200,0,0,0,3853,37,1200,0,5487
427,11465,8324,10749,0,8606,0,0,0,1046,26,8606,0,1701
428,5214,9511,12577,0,1105,0,0,0,1619,93,1105,0,7940
429,12179,6272,8112,0,10245,0,0,0,563,9,10245,0,9316
430,2765,3469,4127,0,3828,0,0,0,2661,38,3828,0,13122
431,2799,3993,4803,0,3336,0,0,0,5799,54,3336,0,14
432,8895,8862,11473,0,2498,0,0,0,6832,31,2498,0,3582
433,9795,9714,12990,0,8049,0,0,0,3932,35,8049,0,3751
434,1060,7003,9075,0,11626,0,0,0,10472,27,11626,0,4942
435,8106,8347,10775,0,1462,0,0,0,11234,1,1462,0,8451
436,12136,3784,4526,0,5030,0,0,0,5433,59,5030,0,3360
437,10308,7231,9375,0,6379,0,0,0,4253,52,6379,0,12633
438,12657,7929,10240,0,1181,0,0,0,8827,39,1181,0,7297
439,6815,7808,10083,0,115,0,0,0,11104,79,115,0,7392
440,3196,9540,12641,0,3585,0,0,0,2049,41,3585,0,7680
441,10226,5474,7073,0,11440,0,0,0,10916,10,11440,0,12241
442,9046,7050,9140,0,2887,0,0,0,9854,25,2887,0,1331
443,2342,9509,12569,0,4699,0,0,0,9540,48,4699,0,2182
444,1976,9406,12408,0,7978,0,0,0,8642,54,7978,0,2743
445,6194,8821,11403,0,7001,0,0,0,4129,35,7001,0,3783
446,2524,5533,7151,0,2200,0,0,0,10495,64,2200,0,5930
447,9301,9575,12683,0,8064,0,0,0,8448,55,8064,0,10234
448,1480,6273,8117,0,10014,0,0,0,1313,48,10014,0,11482
449,6706,118,122,0,122,0,0,0,565,33,122,0,11887
450,8482,3991,4800,0,3129,0,0,0,4824,53,3129,0,15
451,10623,9709,12961,0,2336,0,0,0,8306,19,2336,0,4494
452,6223,3247,3850,0,8227,0,0,0,10173,93,8227,0,13716
453,9635,8241,10651,0,12011,0,0,0,8196,25,12011,0,364
454,4043,10035,13503,0,3331,0,0,0,280,120,3331,0,654
455,5261,9771,13117,0,9951,0,0,0,10817,40,9951,0,7334
456,8630,7936,10249,0,7010,0,0,0,1229,20,7010,0,13375
457,12181,4924,6354,0,1065,0,0,0,2679,60,1065,0,2515
458,4395,5373,6933,0,1029,0,0,0,11259,93,1029,0,6498
459,7019,8616,11100,0,11433,0,0,0,8218,24,11433,0,8948
460,5689,8534,10997,0,10758,0,0,0,3821,71,10758,0,9986
461,7118,6011,7774,0,3310,0,0,0,861,104,3310,0,9103
462,4579,3124,3711,0,5580,0,0,0,2816,47,5580,0,3652
463,11272,1894,2147,0,2786,0,0,0,9946,47,2786,0,4821
464,10332,3655,4376,0,1548,0,0,0,3014,47,1548,0,6784
465,3725,6637,8617,0,4697,0,0,0,8337,16,4697,0,6992
466,5032,4765,6128,0,5063,0,0,0,10325,52,5063,0,11740
467,9861,3607,4318,0,1823,0,0,0,5081,18,1823,0,12032
468,3451,6402,8295,0,11888,0,0,0,8544,40,11888,0,11484
469,9027,2554,2992,0,668,0,0,0,3650,17,668,0,1563
470,106,4101,4954,0,8451,0,0,0,3185,40,8451,0,2431
471,7391,1233,1361,0,3972,0,0,0,10563,33,3972,0,5769
472,2501,2772,3277,0,38,0,0,0,10463,52,38,0,10663
473,2648,5893,7615,0,11635,0,0,0,7942,35,11635,0,11245
474,3345,7252,9400,0,986,0,0,0,404,54,986,0,12144
475,7912,4983,6432,0,585,0,0,0,3592,52,585,0,4926
476,1382,6145,7953,0,3382,0,0,0,10142,35,3382,0,9146
477,5426,3262,3869,0,10151,0,0,0,6028,38,10151,0,10899
478,2181,9806,13197,0,10523,0,0,0,8558,45,10523,0,3299
479,4862,9631,12799,0,4101,0,0,0,1453,54,4101,0,3565
480,11543,4859,6272,0,10468,0,0,0,2710,39,10468,0,7483
481,3721,6084,7871,0,9878,0,0,0,5615,15,9878,0,6987
482,11223,9401,12400,0,67,0,0,0,3461,71,67,0,6387
483,9036,854,953,0,11024,0,0,0,10788,33,11024,0,61
484,305,7988,10311,0,10016,0,0,0,7839,42,10016,0,760
485,10396,3017,3584,0,3869,0,0,0,5838,46,3869,0,12795
486,10839,9916,13349,0,2782,0,0,0,10302,60,2782,0,10354
487,3574,6919,8969,0,7682,0,0,0,9468,71,7682,0,5682
488,5245,6371,8252,0,5207,0,0,0,949,49,5207,0,7646
489,1094,1011,1120,0,105,0,0,0,2341,55,105,0,3018
490,1714,4484,5625,0,1750,0,0,0,8899,37,1750,0,5046
491,3450,3824,4573,0,6865,0,0,0,1482,32,6865,0,10856
492,4525,9031,11796,0,25,0,0,0,3205,93,25,0,11796
493,9949,2580,3033,0,7140,0,0,0,9407,19,7140,0,2535
494,9834,8308,10730,0,3406,0,0,0,5828,118,3406,0,3034
495,11607,357,393,0,5765,0,0,0,6709,53,5765,0,938
496,1679,2544,2982,0,1742,0,0,0,7559,46,1742,0,4905
497,4872,3457,4115,0,7664,0,0,0,3190,38,7664,0,10401
498,409,6467,8385,0,2469,0,0,0,9073,51,2469,0,8232
499,4494,5121,6605,0,5544,0,0,0,29,41,5544,0,8324
500,6227,8429,10875,0,6543,0,0,0,2089,60,6543,0,10606
501,5065,2017,2298,0,3088,0,0,0,4469,30,3088,0,1775
502,12417,4976,6423,0,12333,0,0,0,1895,30,12333,0,4473
503,3682,1525,1698,0,5445,0,0,0,8080,60,5445,0,4876
504,11703,8173,10570,0,9380,0,0,0,6611,51,9380,0,9804
505,5476,1077,1193,0,9194,0,0,0,6140,46,9194,0,12767
506,11554,9000,11739,0,3983,0,0,0,9286,73,3983,0,8539
507,1086,8787,11335,0,6253,0,0,0,1181,71,6253,0,9545
508,2407,1747,1971,0,5226,0,0,0,9001,15,5226,0,5559
509,4710,978,1083,0,4464,0,0,0,71,71,4464,0,12921
510,3804,6436,8344,0,9429,0,0,0,11112,53,9429,0,3673
511,7856,786,873,0,5944,0,0,0,3007,48,5944,0,165
512,6077,3944,4728,0,10733,0,0,0,5173,6,10733,0,2645
513,2097,1473,1641,0,11004,0,0,0,451,51,11004,0,13560
514,6412,173,184,0,1491,0,0,0,10693,33,1491,0,1235
515,11470,3936,4719,0,10797,0,0,0,9048,9,10797,0,1305
516,1922,9088,11879,0,1160,0,0,0,7166,27,1160,0,9866
517,12553,5254,6775,0,11250,0,0,0,10674,43,11250,0,5313
518,6368,4861,6275,0,711,0,0,0,414,51,711,0,11311
519,12581,6622,8593,0,8299,0,0,0,10957,93,8299,0,1459
520,3440,8801,11360,0,3848,0,0,0,8221,50,3848,0,2497
521,6728,8774,11319,0,3877,0,0,0,10947,49,3877,0,9829
522,2133,8577,11054,0,9426,0,0,0,8061,46,9426,0,666
523,4280,6185,8008,0,7844,0,0,0,9846,36,7844,0,1822
524,3698,9275,12171,0,1685,0,0,0,3790,53,1685,0,3410
525,1940,3561,4244,0,10295,0,0,0,7362,20,10295,0,7410
526,9605,6524,8451,0,1305,0,0,0,3397,13,1305,0,274
527,6599,9745,13056,0,5837,0,0,0,11375,21,5837,0,9850
528,8449,3700,4426,0,6618,0,0,0,7483,38,6618,0,11955
529,10645,9821,13221,0,5253,0,0,0,2752,10,5253,0,776
530,6580,5440,7023,0,8880,0,0,0,9818,21,8880,0,2918
531,12369,9510,12570,0,5160,0,0,0,7199,55,5160,0,8959
532,8670,9887,13315,0,1197,0,0,0,10415,54,1197,0,10285
533,1892,4612,5869,0,10960,0,0,0,9664,32,10960,0,8513
534,11627,9771,13118,0,1152,0,0,0,4114,46,1152,0,9553
535,1546,5563,7192,0,10296,0,0,0,5477,24,10296,0,252
536,12752,3557,4240,0,1437,0,0,0,11380,16,1437,0,7158
537,8523,9829,13233,0,12368,0,0,0,8114,3,12368,0,8020
538,2019,5338,6888,0,246,0,0,0,10718,52,246,0,8915
539,11809,8438,10886,0,5948,0,0,0,11167,60,5948,0,9032
540,4724,8559,11033,0,10780,0,0,0,5107,37,10780,0,10454
541,7189,5165,6666,0,6408,0,0,0,6978,34,6408,0,12596
542,8465,9020,11779,0,3937,0,0,0,3866,49,3937,0,630
543,164,9594,12730,0,12599,0,0,0,359,53,12599,0,3395
544,2525,5420,6997,0,1557,0,0,0,10495,70,1557,0,5929
545,6356,888,988,0,5650,0,0,0,10123,6,5650,0,11382
546,7381,9163,12003,0,4048,0,0,0,6084,26,4048,0,1472
547,6221,4365,5403,0,11707,0,0,0,7406,49,11707,0,8218
548,2849,8963,11663,0,10117,0,0,0,11548,3,10117,0,9458
549,5830,8893,11541,0,2908,0,0,0,2478,52,2908,0,9875
550,11435,7442,9636,0,7018,0,0,0,6391,40,7018,0,11671
551,6769,1867,2117,0,812,0,0,0,6406,11,812,0,13599
552,8521,9622,12790,0,11232,0,0,0,8506,32,11232,0,10360
553,6330,3397,4034,0,6883,0,0,0,3303,21,6883,0,3058
554,2147,5715,7387,0,2950,0,0,0,8,30,2950,0,11632
555,7649,1803,2034,0,97,0,0,0,6413,3,97,0,6699
556,1096,3824,4575,0,3907,0,0,0,9269,72,3907,0,582
557,11527,4802,6184,0,9336,0,0,0,4819,41,9336,0,8462
558,8388,555,609,0,9411,0,0,0,1372,19,9411,0,1596
559,335,4411,5494,0,11194,0,0,0,5908,34,11194,0,3239
560,10263,7578,9788,0,1247,0,0,0,11309,47,1247,0,9706
561,6917,9524,12599,0,11865,0,0,0,6176,3,11865,0,10626
562,6332,7102,9207,0,3191,0,0,0,5550,46,3191,0,3980
563,2661,9428,12442,0,10542,0,0,0,4239,71,10542,0,12730
564,11413,8359,10788,0,3149,0,0,0,11103,67,3149,0,7396
565,1809,7004,9077,0,1663,0,0,0,11041,39,1663,0,1467
566,2031,4347,5365,0,7520,0,0,0,2060,71,7520,0,2879
567,6124,1675,1873,0,7695,0,0,0,681,31,7695,0,6465
568,2667,3841,4595,0,2623,0,0,0,2014,32,2623,0,2287
569,364,6516,8442,0,204,0,0,0,9973,40,204,0,7605
570,12277,5708,7377,0,8718,0,0,0,1522,52,8718,0,11972
571,2876,7945,10260,0,4371,0,0,0,200,24,4371,0,345
572,8857,7527,9730,0,6374,0,0,0,4252,71,6374,0,12700
573,11235,889,989,0,11256,0,0,0,2829,53,11256,0,3502
574,7337,8502,10959,0,6812,0,0,0,10727,96,6812,0,620
575,7367,766,852,0,11299,0,0,0,962,49,11299,0,12760
576,6993,7293,9452,0,12600,0,0,0,9688,93,12600,0,5329
577,3124,8170,10563,0,11694,0,0,0,6378,59,11694,0,7166
578,8662,9872,13297,0,4004,0,0,0,4636,38,4004,0,9141
579,2861,8741,11277,0,2482,0,0,0,11548,57,2482,0,9446
580,7364,9661,12870,0,8999,0,0,0,7373,41,8999,0,2195
581,10809,2839,3363,0,7497,0,0,0,7486,49,7497,0,6551
582,7291,3591,4299,0,9944,0,0,0,287,58,9944,0,7138
583,6477,7416,9603,0,5761,0,0,0,3831,38,5761,0,7206
584,3490,3641,4358,0,3620,0,0,0,3159,32,3620,0,4041
585,10460,357,392,0,3791,0,0,0,10966,49,3791,0,1240
586,2236,4900,6327,0,12335,0,0,0,85,40,12335,0,6140
587,6110,5314,6859,0,2197,0,0,0,9480,114,2197,0,11832
588,10690,1286,1420,0,1022,0,0,0,8563,28,1022,0,12327
589,12118,7714,9948,0,5667,0,0,0,3164,19,5667,0,329
590,11941,2427,2834,0,8287,0,0,0,11100,19,8287,0,5524
591,6118,1820,2056,0,4392,0,0,0,500,38,4392,0,6286
592,4421,2056,2350,0,11729,0,0,0,6627,21,11729,0,4969
593,546,6086,7873,0,6034,0,0,0,8756,58,6034,0,2510
594,1970,4450,5551,0,6928,0,0,0,1814,38,6928,0,5717
595,3971,9478,12510,0,4642,0,0,0,10035,18,4642,0,13390
596,7333,4764,6124,0,2239,0,0,0,1874,35,2239,0,13473
597,7374,8988,11726,0,5504,0,0,0,5895,53,5504,0,10199
598,11771,2655,3126,0,2192,0,0,0,3009,21,2192,0,6780
599,12387,9374,12339,0,5747,0,0,0,4549,54,5747,0,11825
600,445,5548,7172,0,233,0,0,0,3757,38,233,0,11748
601,10362,6485,8406,0,9492,0,0,0,2831,67,9492,0,915
602,9309,6706,8714,0,6118,0,0,0,10076,36,6118,0,5993
603,1568,8087,10450,0,947,0,0,0,5548,82,947,0,6229
604,1738,7428,9617,0,3662,0,0,0,2165,2,3662,0,9369
605,524,2069,2363,0,798,0,0,0,10217,53,798,0,10686
606,979,4602,5846,0,1501,0,0,0,10990,26,1501,0,3081
607,11977,1852,2096,0,2184,0,0,0,9992,31,2184,0,10986
608,9880,9267,12163,0,7158,0,0,0,2702,60,7158,0,518
609,3668,3132,3719,0,11205,0,0,0,7315,37,11205,0,2237
610,6192,6681,8677,0,4866,0,0,0,5650,3,4866,0,8304
611,7145,1939,2200,0,8626,0,0,0,283,42,8626,0,4882
612,12298,2974,3531,0,9922,0,0,0,11220,53,9922,0,11945
613,6346,9611,12760,0,9224,0,0,0,4586,41,9224,0,2628
614,1798,5777,7475,0,4368,0,0,0,5878,23,4368,0,4698
615,3692,1544,1721,0,7769,0,0,0,10066,24,7769,0,5581
616,2517,9146,11965,0,2696,0,0,0,4702,29,2696,0,8704
617,571,9195,12044,0,9920,0,0,0,2914,37,9920,0,10265
618,12219,7227,9369,0,8874,0,0,0,103,54,8874,0,7839
619,8702,8504,10963,0,8732,0,0,0,1923,71,8732,0,8559
620,887,7010,9085,0,12224,0,0,0,10258,47,12224,0,6021
621,6328,500,550,0,131,0,0,0,565,33,131,0,11899
622,5106,1302,1440,0,1034,0,0,0,724,40,1034,0,12329
623,12210,1339,1486,0,261,0,0,0,433,54,261,0,2053
624,6285,8708,11231,0,11177,0,0,0,5250,24,11177,0,7280
625,9224,2762,3261,0,9098,0,0,0,10072,54,9098,0,5168
626,4180,1256,1387,0,834,0,0,0,5878,29,834,0,4655
627,8785,9023,11782,0,755,0,0,0,2547,71,755,0,9527
628,5762,847,944,0,12601,0,0,0,1194,19,12601,0,720
629,5818,3193,3791,0,11394,0,0,0,7242,28,11394,0,7686
630,3993,9920,13353,0,3329,0,0,0,6414,82,3329,0,10355
631,1099,3602,4313,0,10788,0,0,0,5420,52,10788,0,5037
632,3633,9701,12944,0,607,0,0,0,2092,28,607,0,1721
633,1495,2867,3398,0,3637,0,0,0,6273,38,3637,0,5266
634,1705,8985,11720,0,990,0,0,0,7555,40,990,0,10253
635,7362,4772,6140,0,10345,0,0,0,10314,41,10345,0,3483
636,10405,2275,2630,0,9717,0,0,0,9620,54,9717,0,11104
637,8811,9706,12952,0,2994,0,0,0,3424,28,2994,0,13553
638,12826,7385,9567,0,7113,0,0,0,1422,52,7113,0,9696
639,3342,9371,12320,0,10558,0,0,0,7885,54,10558,0,10335
640,9673,7956,10273,0,6672,0,0,0,10858,29,6672,0,350
641,10968,6789,8809,0,10475,0,0,0,3417,12,10475,0,11506
642,7819,4697,6024,0,7900,0,0,0,3887,60,7900,0,19
643,9855,1254,1385,0,10056,0,0,0,233,43,10056,0,3128
644,10319,7028,9114,0,6145,0,0,0,7472,29,6145,0,13093
645,3213,8028,10366,0,10244,0,0,0,2361,29,10244,0,7937
646,1812,9495,12549,0,5942,0,0,0,4141,13,5942,0,3199
647,7228,9436,12459,0,4056,0,0,0,7841,115,4056,0,3416
648,1648,3462,4120,0,9780,0,0,0,1653,23,9780,0,10897
649,11283,1568,1749,0,2924,0,0,0,9224,54,2924,0,4346
650,2582,8049,10398,0,10497,0,0,0,716,45,10497,0,12853
651,12028,256,277,0,2943,0,0,0,2502,51,2943,0,733
652,9974,3661,4382,0,5745,0,0,0,10891,23,5745,0,3072
653,2546,3073,3651,0,3425,0,0,0,11446,17,3425,0,4295
654,9369,2182,2509,0,6619,0,0,0,6822,60,6619,0,1426
655,9428,716,796,0,295,0,0,0,497,12,295,0,2845
656,3095,4708,6041,0,11870,0,0,0,4447,14,11870,0,7070
657,4885,9551,12658,0,1920,0,0,0,4284,34,1920,0,8333
658,283,2233,2573,0,2915,0,0,0,11448,35,2915,0,12015
659,68,197,210,0,7026,0,0,0,1516,23,7026,0,98
660,10709,10003,13467,0,5474,0,0,0,5176,32,5474,0,7466
661,9837,3837,4590,0,7196,0,0,0,4332,8,7196,0,2291
662,10293,1264,1396,0,3362,0,0,0,5011,42,3362,0,11390
663,11053,323,353,0,5742,0,0,0,8232,37,5742,0,1058
664,2705,4048,4883,0,2342,0,0,0,7087,71,2342,0,3662
665,3425,6493,8414,0,2933,0,0,0,623,93,2933,0,6006
666,2831,5615,7256,0,1885,0,0,0,7162,37,1885,0,2875
667,9314,6962,9021,0,2862,0,0,0,10076,21,2862,0,5986
668,8602,4992,6445,0,7946,0,0,0,294,26,7946,0,13037
669,2367,6569,8524,0,8261,0,0,0,3728,34,8261,0,277
670,1082,3374,4009,0,1634,0,0,0,11455,17,1634,0,3185
671,5994,4926,6357,0,2929,0,0,0,5609,46,2929,0,8426
672,137,7124,9240,0,7022,0,0,0,11126,54,7022,0,8640
673,390,8816,11384,0,8871,0,0,0,8510,51,8871,0,9834
674,2590,4167,5057,0,0,0,0,0,5074,47,0,0,2203
675,5460,2520,2956,0,3960,0,0,0,951,12,3960,0,12022
676,5611,606,666,0,10870,0,0,0,4537,82,10870,0,12891
677,7803,4671,5985,0,9594,0,0,0,2231,71,9594,0,7502
678,12562,2963,3517,0,11782,0,0,0,6286,30,11782,0,5272
679,7524,6737,8749,0,5537,0,0,0,8141,51,5537,0,6104
680,8030,3049,3624,0,2093,0,0,0,647,82,2093,0,10761
681,402,1126,1243,0,10174,0,0,0,9304,6,10174,0,1218
682,9281,726,808,0,6634,0,0,0,610,80,6634,0,1275
683,9237,1954,2218,0,833,0,0,0,5878,28,833,0,4661
684,12715,2254,2602,0,10744,0,0,0,4651,39,10744,0,5195
685,198,5007,6463,0,6541,0,0,0,11240,37,6541,0,6445
686,5870,7555,9763,0,11553,0,0,0,10305,47,11553,0,8809
687,9932,8652,11145,0,9291,0,0,0,8537,26,9291,0,2719
688,625,2563,3005,0,2796,0,0,0,9322,51,2796,0,5004
689,9418,388,425,0,8935,0,0,0,8443,42,8935,0,1352
690,11076,3511,4185,0,4194,0,0,0,5179,53,4194,0,3122
691,9872,2760,3259,0,9238,0,0,0,9976,54,9238,0,12788
692,853,1338,1484,0,8395,0,0,0,542,13,8395,0,12960
693,9868,7639,9859,0,818,0,0,0,6418,114,818,0,604
694,8368,9718,12997,0,269,0,0,0,3305,18,269,0,2757
695,1030,9411,12413,0,776,0,0,0,7885,48,776,0,10340
696,7267,1090,1206,0,7531,0,0,0,1163,43,7531,0,12521
697,299,8432,10880,0,3490,0,0,0,6223,54,3490,0,3881
698,3745,8496,10953,0,3844,0,0,0,8573,10,3844,0,7019
699,9286,7458,9655,0,8869,0,0,0,10229,47,8869,0,9593
700,3323,3254,3859,0,7683,0,0,0,9301,60,7683,0,5658
701,10598,9372,12323,0,8917,0,0,0,966,21,8917,0,9725
702,12703,4534,5710,0,616,0,0,0,6199,82,616,0,3274
703,3532,8441,10889,0,12122,0,0,0,5196,42,12122,0,9353
704,4860,6181,8002,0,6091,0,0,0,9316,21,6091,0,13511
705,5430,4031,4860,0,5527,0,0,0,9635,54,5527,0,6793
706,4572,9493,12545,0,510,0,0,0,3788,41,510,0,9038
707,5425,9769,13106,0,6321,0,0,0,108,60,6321,0,9687
708,321,9638,12816,0,3459,0,0,0,7322,60,3459,0,2762
709,5537,6658,8648,0,10368,0,0,0,2822,23,10368,0,6365
710,3989,9543,12649,0,12685,0,0,0,4893,35,12685,0,2760
711,8987,6626,8601,0,8730,0,0,0,11576,32,8730,0,4741
712,5448,4459,5567,0,6171,0,0,0,5403,71,6171,0,6518
713,11145,9412,12414,0,6835,0,0,0,3813,44,6835,0,9983
714,5816,6939,8995,0,7097,0,0,0,4779,26,7097,0,6211
715,1530,5013,6470,0,4664,0,0,0,9932,60,4664,0,12101
716,7193,4272,5240,0,11889,0,0,0,4674,60,11889,0,2958
717,8994,9334,12271,0,4712,0,0,0,3969,36,4712,0,11273
718,11798,688,765,0,7064,0,0,0,11320,56,7064,0,12289
719,12350,53,54,0,6232,0,0,0,8584,59,6232,0,12930
720,11124,6185,8007,0,1174,0,0,0,5568,16,1174,0,8034
721,5406,9090,11881,0,2574,0,0,0,1246,93,2574,0,1957
722,10417,9158,11992,0,7980,0,0,0,7623,48,7980,0,2745
723,6218,6497,8418,0,10229,0,0,0,11490,42,10229,0,6202
724,3957,8710,11237,0,9830,0,0,0,1867,60,9830,0,10068
725,3293,6790,8812,0,8673,0,0,0,891,37,8673,0,9355
726,6269,9231,12101,0,8321,0,0,0,3901,71,8321,0,7881
727,2462,9408,12410,0,4715,0,0,0,2227,53,4715,0,8104
728,10782,6611,8579,0,9512,0,0,0,9699,22,9512,0,8815
729,3036,415,457,0,9787,0,0,0,6782,42,9787,0,12280
730,876,2883,3416,0,1512,0,0,0,8900,54,1512,0,12792
731,655,9665,12875,0,2813,0,0,0,11203,33,2813,0,2037
732,3767,5034,6496,0,4303,0,0,0,7329,18,4303,0,6971
733,12817,3191,3789,0,12784,0,0,0,11554,47,12784,0,416
734,5376,9372,12325,0,3553,0,0,0,5700,41,3553,0,9256
735,2299,3574,4271,0,4205,0,0,0,3705,32,4205,0,1779
736,11745,602,661,0,11479,0,0,0,8829,47,11479,0,5819
737,428,7429,9621,0,6416,0,0,0,4231,60,6416,0,12693
738,9128,1667,1864,0,10059,0,0,0,6563,21,10059,0,5564
739,2864,8762,11301,0,4813,0,0,0,11548,56,4813,0,9453
740,1711,6844,8878,0,5787,0,0,0,8951,54,5787,0,7165
741,5995,2354,2745,0,5390,0,0,0,10780,53,5390,0,10729
742,460,8168,10561,0,7772,0,0,0,7757,48,7772,0,6232
743,3241,8210,10616,0,9945,0,0,0,10063,19,9945,0,13379
744,10013,9774,13129,0,7356,0,0,0,11456,10,7356,0,7539
745,5133,6677,8673,0,11756,0,0,0,9810,28,11756,0,8644
746,10467,2269,2622,0,12539,0,0,0,4998,71,12539,0,12783
747,4960,4764,6126,0,5997,0,0,0,1438,60,5997,0,976
748,3678,6533,8463,0,10948,0,0,0,3924,60,10948,0,2362
749,5383,8528,10988,0,12087,0,0,0,5484,13,12087,0,9880
750,8420,2528,2966,0,5972,0,0,0,10099,46,5972,0,10732
751,5741,1290,1424,0,989,0,0,0,8685,51,989,0,12532
752,9387,8819,11393,0,9092,0,0,0,9939,50,9092,0,9345
753,4436,4195,5103,0,8156,0,0,0,5616,35,8156,0,2353
754,4505,1998,2279,0,1965,0,0,0,2693,54,1965,0,4988
755,11159,3425,4076,0,10556,0,0,0,2596,60,10556,0,11077
756,9519,3879,4639,0,3150,0,0,0,9110,38,3150,0,7925
757,810,7996,10322,0,1164,0,0,0,6072,30,1164,0,1201
758,7496,5747,7435,0,7426,0,0,0,5385,22,7426,0,8336
759,11764,9700,12941,0,4336,0,0,0,3059,53,4336,0,9421
760,12789,4054,4891,0,1847,0,0,0,826,23,1847,0,8083
761,715,9849,13261,0,4938,0,0,0,6455,37,4938,0,9478
762,7756,2758,3257,0,5862,0,0,0,5233,4,5862,0,3052
763,2527,5626,7275,0,7787,0,0,0,10495,115,7787,0,5931
764,4294,6071,7849,0,12221,0,0,0,8791,32,12221,0,12424
765,4585,6506,8431,0,7253,0,0,0,8339,34,7253,0,273
766,7071,4799,6179,0,10208,0,0,0,2289,37,10208,0,2388
767,6056,6357,8233,0,4709,0,0,0,11047,60,4709,0,6074
768,5336,9386,12360,0,7410,0,0,0,6962,31,7410,0,9430
769,6408,5124,6610,0,7353,0,0,0,7319,0,7353,0,5606
770,3642,9490,12531,0,8557,0,0,0,4788,38,8557,0,10033
771,9843,7706,9938,0,346,0,0,0,9729,26,346,0,2400
772,10472,6279,8127,0,9516,0,0,0,1909,6,9516,0,11842
773,7341,9599,12735,0,8237,0,0,0,1777,60,8237,0,10429
774,12552,7099,9200,0,1820,0,0,0,9002,60,1820,0,5328
775,11277,6173,7990,0,5760,0,0,0,7429,42,5760,0,6195
776,10862,2139,2453,0,7162,0,0,0,8911,46,7162,0,6484
777,2863,9351,12293,0,8293,0,0,0,11548,1,8293,0,9460
778,1593,8695,11206,0,6033,0,0,0,6980,16,6033,0,10227
779,12071,2553,2991,0,4033,0,0,0,5583,93,4033,0,13294
780,11792,693,770,0,7060,0,0,0,9869,44,7060,0,12292
781,10842,8874,11506,0,8703,0,0,0,1652,60,8703,0,507
782,9467,4481,5616,0,6136,0,0,0,10783,51,6136,0,1519
783,3056,5224,6738,0,2326,0,0,0,2045,42,2326,0,4246
784,1744,2716,3209,0,8194,0,0,0,11344,40,8194,0,5361
785,6489,1819,2055,0,10524,0,0,0,6239,93,10524,0,10567
786,10211,4815,6201,0,8460,0,0,0,884,30,8460,0,13030
787,2835,4544,5729,0,4607,0,0,0,2369,17,4607,0,1521
788,1471,3441,4093,0,5828,0,0,0,1775,24,5828,0,6726
789,6848,9406,12407,0,11340,0,0,0,10822,31,11340,0,1720
790,11427,4490,5634,0,11380,0,0,0,8071,17,11380,0,11612
791,1579,5292,6822,0,9901,0,0,0,2181,42,9901,0,8327
792,10366,4730,6078,0,7430,0,0,0,819,54,7430,0,8420
793,479,7409,9594,0,1355,0,0,0,8880,40,1355,0,9398
794,1908,1403,1565,0,328,0,0,0,754,54,328,0,10976
795,2635,6955,9013,0,10325,0,0,0,8875,26,10325,0,297
796,1988,4360,5390,0,9474,0,0,0,4695,39,9474,0,10568
797,11964,1421,1583,0,1470,0,0,0,3719,48,1470,0,13264
798,1801,2895,3430,0,1595,0,0,0,11255,43,1595,0,7079
799,11254,7250,9396,0,8555,0,0,0,4805,27,8555,0,13534
800,340,8823,11406,0,4606,0,0,0,10554,48,4606,0,8263
801,11974,6668,8659,0,6790,0,0,0,6469,115,6790,0,8386
802,700,343,374,0,8750,0,0,0,10310,23,8750,0,1603
803,237,3738,4474,0,12002,0,0,0,1227,23,12002,0,7644
804,9169,4335,5349,0,7236,0,0,0,5141,5,7236,0,1896
805,3967,4629,5907,0,8937,0,0,0,2151,38,8937,0,3240
806,938,6491,8412,0,101,0,0,0,10865,82,101,0,5952
807,1993,6730,8740,0,10746,0,0,0,7771,60,10746,0,7099
808,514,5821,7526,0,239,0,0,0,3438,36,239,0,13668
