row_id,name,startdate,enddate,description,offers,page_url
5031,245,471,433,4764,1,3653
5032,248,539,492,2454,1,2340
5033,998,430,397,3121,0,2012
5034,401,513,477,4230,0,5011
5035,616,444,415,597,0,37
5036,583,513,475,3120,0,2383
5037,659,355,338,241,1,3962
5038,20,414,384,2351,1,2334
5039,1023,98,102,291,0,3211
5040,1260,92,95,4172,0,5157
5041,422,617,557,2317,0,2525
5042,491,435,404,3109,0,2679
5043,845,230,222,617,1,1098
5044,363,39,37,1997,1,1385
5045,1285,349,331,2120,1,2625
5046,1042,417,389,4706,0,4099
5047,954,256,246,526,1,2437
5048,845,230,222,935,1,396
5049,334,474,446,1070,1,4173
5050,580,336,327,1752,0,3005
5051,156,319,303,4687,0,3856
5052,706,246,240,12,0,2183
5053,561,351,353,4213,0,5013
5054,1144,370,348,3296,0,5135
5055,494,376,353,2059,0,285
5056,1135,406,376,3645,1,3111
5057,823,528,481,1154,0,1233
5058,939,279,488,2958,0,3583
5059,1028,111,114,3168,0,817
5060,501,380,358,4876,0,3912
5061,58,133,138,1807,0,134
5062,675,320,307,1797,0,3025
5063,44,477,442,63,0,2783
5064,274,497,462,4080,0,4808
5065,334,474,446,1068,1,2115
5066,34,502,463,3505,0,4248
5067,965,337,324,3041,0,1263
5068,534,608,545,1486,1,2992
5069,92,546,497,3766,0,602
5070,927,377,358,4455,0,3466
5071,452,293,278,1992,0,1442
5072,827,454,443,2526,0,393
5073,106,488,458,4740,1,3844
5074,752,262,256,533,0,2969
5075,732,375,351,2227,0,3039
5076,186,330,316,2813,0,4368
5077,1038,624,563,3170,0,3095
5078,537,506,466,1667,0,1912
5079,517,198,306,3924,0,5001
5080,1256,303,295,3781,0,2775
5081,151,441,410,1191,0,848
5082,637,273,264,418,0,693
5083,779,442,409,286,1,1285
5084,175,484,447,2372,0,2528
5085,708,255,245,351,1,4530
5086,610,222,217,3348,1,659
5087,846,486,451,4442,0,3256
5088,1138,445,415,2345,0,2390
5089,443,254,244,1402,1,4936
5090,1236,358,339,3703,0,4128
5091,325,461,424,2438,0,2355
5092,870,567,514,615,1,3058
5093,469,456,443,3356,1,1881
5094,873,569,516,2620,0,4582
5095,395,622,561,1405,0,1357
5096,321,464,427,855,0,263
5097,672,486,446,1796,0,4024
5098,67,457,420,412,1,3350
5099,411,607,545,1451,0,3485
5100,528,272,263,4362,1,3492
5101,373,440,414,1127,1,1805
5102,649,362,345,4844,1,4020
5103,971,464,433,3822,0,3090
5104,50,489,450,3683,1,1705
5105,275,571,518,701,1,1760
5106,193,334,367,61,1,2562
5107,136,256,245,4490,1,3430
5108,72,471,432,422,0,1823
5109,247,256,247,4845,1,3874
5110,706,246,240,2041,0,3236
5111,1253,459,427,3933,0,4768
5112,1112,527,480,1652,0,2585
5113,1091,180,178,160,1,5123
5114,165,360,343,1552,0,1010
5115,20,414,384,4837,1,3873
5116,785,459,580,2816,1,4286
5117,625,74,74,1938,0,1426
5118,884,422,390,4186,1,4672
5119,174,497,459,358,1,1088
5120,828,29,28,1241,0,3173
5121,524,217,212,1686,1,4481
5122,997,263,251,3709,1,3092
5123,848,209,206,4184,0,4742
5124,131,395,366,513,1,1001
5125,656,150,151,2806,0,4283
5126,1056,458,427,4353,0,3260
5127,100,578,524,460,0,4846
5128,634,491,451,2219,0,1246
5129,385,414,383,4893,1,3916
5130,550,71,72,2432,0,2091
5131,90,218,408,352,0,1529
5132,1202,162,163,3957,0,4740
5133,1284,488,446,2479,0,3143
5134,713,447,414,4853,1,4030
5135,1317,356,337,4487,0,3247
5136,214,357,336,2302,1,2325
5137,97,583,529,284,0,4781
5138,1074,558,508,3182,1,2570
5139,548,459,420,3441,1,1911
5140,573,315,299,934,1,338
5141,1185,291,282,1037,0,2048
5142,1153,377,352,791,0,1306
5143,789,435,404,2516,0,389
5144,401,513,477,252,0,3496
5145,547,387,360,304,0,2443
5146,961,483,442,4862,1,4093
5147,834,250,239,2257,0,4565
5148,6,470,440,1273,0,1292
5149,948,418,388,149,1,3298
5150,756,586,530,4315,1,3459
5151,822,471,433,741,0,1232
5152,216,270,262,425,0,2884
5153,214,357,336,633,1,3368
5154,100,578,524,461,0,2285
5155,1179,41,40,3109,0,2686
5156,669,264,252,2005,0,695
5157,1266,323,310,1583,1,852
5158,261,449,415,713,1,4843
5159,240,598,539,936,0,40
5160,742,603,542,2149,0,1206
5161,230,430,397,1211,1,942
5162,590,562,514,4825,0,4006
5163,25,486,445,1714,1,2660
5164,1286,492,455,3847,0,921
