name,recipeinstructions,author,recipeingredient,recipeyield,preptime,keywords,aggregaterating,nutrition,inlanguage,yield
56,-1,1,-1,17,24,-1,-1,-1,1,17
57,-1,1,-1,-1,25,-1,-1,-1,1,-1
58,-1,1,-1,17,-1,-1,-1,-1,1,17
59,-1,1,-1,18,26,-1,-1,-1,1,18
60,-1,1,-1,-1,-1,-1,-1,-1,1,-1
61,-1,1,-1,-1,-1,-1,-1,-1,1,-1
62,-1,1,-1,19,27,-1,-1,-1,1,19
63,-1,1,-1,20,28,-1,-1,-1,1,20
64,-1,1,-1,-1,-1,-1,-1,-1,1,-1
65,-1,1,-1,-1,29,-1,-1,-1,1,-1
66,-1,1,-1,21,30,-1,-1,-1,1,21
67,-1,1,-1,22,31,-1,-1,-1,1,22
68,-1,1,-1,23,32,6,-1,-1,1,23
69,-1,1,-1,-1,-1,-1,-1,-1,1,-1
70,-1,1,-1,-1,-1,-1,-1,-1,1,-1
71,-1,1,-1,-1,33,-1,-1,-1,1,-1
72,-1,1,-1,-1,-1,-1,-1,-1,1,-1
73,-1,1,-1,23,34,-1,-1,-1,1,23
74,-1,1,-1,23,35,-1,-1,-1,1,23
75,-1,1,-1,-1,-1,7,-1,-1,1,-1
76,-1,1,-1,24,36,-1,-1,-1,1,24
77,-1,1,-1,-1,-1,-1,-1,-1,1,-1
78,-1,1,-1,-1,-1,-1,-1,-1,1,-1
79,-1,1,-1,-1,37,-1,-1,-1,1,-1
80,-1,1,-1,-1,-1,-1,-1,-1,1,-1
81,-1,1,-1,25,37,-1,-1,-1,1,25
82,-1,1,-1,26,38,-1,-1,-1,1,26
83,-1,1,-1,-1,-1,-1,-1,-1,1,-1
84,-1,1,-1,27,39,-1,-1,-1,1,27
85,-1,1,-1,27,40,-1,-1,-1,1,27
86,-1,1,-1,-1,-1,-1,-1,-1,1,-1
87,-1,1,-1,27,41,-1,-1,-1,1,27
88,-1,1,-1,-1,-1,-1,-1,-1,1,-1
89,-1,1,-1,-1,42,-1,-1,-1,1,-1
90,-1,1,-1,-1,-1,8,-1,-1,1,-1
91,-1,1,-1,28,-1,-1,-1,-1,1,28
92,-1,1,-1,29,43,-1,-1,-1,1,29
93,-1,1,-1,-1,-1,-1,-1,-1,1,-1
94,-1,1,-1,-1,-1,-1,-1,-1,1,-1
95,-1,1,-1,30,44,-1,-1,-1,1,30
96,-1,1,-1,31,45,-1,-1,-1,1,31
97,-1,1,-1,-1,-1,-1,-1,-1,1,-1
98,-1,1,-1,-1,-1,-1,-1,-1,1,-1
99,-1,1,-1,-1,-1,-1,-1,-1,1,-1
100,-1,1,-1,-1,46,-1,-1,-1,1,-1
101,-1,1,-1,32,47,-1,-1,-1,1,32
102,-1,1,-1,32,48,9,-1,-1,1,32
103,-1,1,1,-1,-1,-1,-1,-1,1,-1
104,-1,1,-1,32,48,-1,-1,-1,1,32
105,-1,1,-1,-1,-1,-1,-1,-1,1,-1
106,-1,1,-1,32,-1,-1,-1,-1,1,32
107,-1,1,-1,-1,49,-1,-1,-1,1,-1
108,-1,1,-1,32,50,-1,-1,-1,1,32
109,-1,1,-1,-1,-1,-1,-1,-1,1,-1
110,-1,1,-1,33,51,-1,-1,-1,1,33
111,-1,1,-1,34,52,-1,-1,-1,1,34
112,-1,1,-1,34,53,-1,-1,-1,1,34
113,-1,1,-1,34,-1,-1,-1,-1,1,34
114,-1,1,-1,-1,-1,-1,-1,-1,1,-1
115,-1,1,-1,-1,-1,-1,-1,-1,1,-1
116,-1,1,-1,-1,-1,-1,-1,-1,1,-1
117,-1,1,-1,35,53,-1,-1,-1,1,35
118,-1,1,-1,-1,-1,-1,-1,-1,1,-1
119,-1,1,-1,-1,-1,-1,-1,-1,1,-1
120,-1,1,-1,36,54,-1,-1,-1,1,36
121,-1,1,-1,37,55,-1,-1,-1,1,37
122,-1,1,-1,-1,-1,-1,-1,-1,1,-1
123,-1,1,-1,-1,-1,-1,-1,-1,1,-1
124,-1,1,-1,38,56,-1,-1,-1,1,38
125,-1,1,-1,-1,-1,10,-1,-1,1,-1
126,-1,1,-1,-1,-1,-1,-1,-1,1,-1
127,-1,1,-1,-1,57,-1,-1,-1,1,-1
128,-1,1,-1,39,58,-1,-1,-1,1,39
129,-1,1,-1,-1,-1,-1,-1,-1,1,-1
130,-1,1,-1,-1,-1,-1,-1,-1,1,-1
131,-1,1,-1,-1,-1,-1,-1,-1,1,-1
132,-1,1,-1,40,59,-1,-1,-1,1,40
133,-1,1,-1,-1,-1,-1,-1,-1,1,-1
134,-1,1,-1,41,60,-1,-1,-1,1,41
135,-1,1,-1,-1,-1,-1,-1,-1,1,-1
136,-1,1,-1,-1,61,-1,-1,-1,1,-1
137,-1,1,-1,-1,-1,-1,-1,-1,1,-1
138,-1,1,-1,42,62,-1,-1,-1,1,42
139,-1,1,-1,-1,-1,-1,-1,-1,1,-1
140,-1,1,-1,43,63,-1,-1,-1,1,43
141,-1,1,-1,44,64,-1,-1,-1,1,44
142,-1,1,-1,44,65,-1,-1,-1,1,44
143,-1,1,-1,-1,66,-1,-1,-1,1,-1
144,-1,1,-1,-1,-1,-1,-1,-1,1,-1
145,-1,1,-1,-1,-1,-1,-1,-1,1,-1
146,-1,1,-1,45,67,-1,-1,-1,1,45
147,-1,1,-1,-1,-1,-1,-1,-1,1,-1
148,-1,1,-1,46,68,-1,-1,-1,1,46
149,-1,1,-1,47,69,-1,-1,-1,1,47
150,-1,1,-1,-1,-1,-1,-1,-1,1,-1
151,-1,1,-1,-1,70,-1,-1,-1,1,-1
152,-1,1,-1,48,71,-1,-1,-1,1,48
153,-1,1,-1,48,-1,-1,-1,-1,1,48
154,-1,1,-1,49,72,-1,-1,-1,1,49
155,-1,1,-1,50,73,-1,-1,-1,1,50
156,-1,1,-1,50,74,-1,-1,-1,1,50
157,-1,1,-1,-1,-1,-1,-1,-1,1,-1
158,-1,1,-1,-1,-1,-1,-1,-1,1,-1
159,-1,1,-1,-1,-1,-1,-1,-1,1,-1
160,-1,1,-1,-1,-1,-1,-1,-1,1,-1
161,-1,1,-1,-1,-1,-1,-1,-1,1,-1
162,-1,1,-1,50,75,-1,-1,-1,1,50
163,-1,1,-1,50,76,-1,-1,-1,1,50
164,-1,1,-1,-1,-1,-1,-1,-1,1,-1
165,-1,1,-1,-1,-1,-1,-1,-1,1,-1
166,-1,1,-1,-1,77,-1,-1,-1,1,-1
167,-1,1,-1,-1,-1,-1,-1,-1,1,-1
168,-1,1,-1,-1,-1,-1,-1,-1,1,-1
169,-1,1,-1,-1,78,-1,-1,-1,1,-1
170,-1,1,-1,-1,-1,-1,-1,-1,1,-1
171,-1,1,-1,50,-1,-1,-1,-1,1,50
172,-1,1,-1,50,79,-1,-1,-1,1,50
173,-1,1,-1,-1,-1,-1,-1,-1,1,-1
174,-1,1,-1,-1,-1,-1,-1,-1,1,-1
175,-1,1,-1,51,80,-1,-1,-1,1,51
176,-1,1,-1,-1,81,-1,-1,-1,1,-1
177,-1,1,-1,51,82,11,-1,-1,1,51
178,-1,1,-1,-1,83,-1,-1,-1,1,-1
179,-1,1,-1,-1,-1,-1,-1,-1,1,-1
180,-1,1,-1,-1,-1,-1,-1,-1,1,-1
181,-1,1,-1,52,84,-1,-1,-1,1,52
182,-1,1,-1,52,84,-1,-1,-1,1,52
183,-1,1,-1,53,85,-1,-1,-1,1,53
184,-1,1,-1,54,86,-1,-1,-1,1,54
185,-1,1,-1,54,86,-1,-1,-1,1,54
186,-1,1,-1,54,86,-1,-1,-1,1,54
187,-1,1,-1,55,87,-1,-1,-1,1,55
188,-1,1,-1,-1,-1,-1,-1,-1,1,-1
189,-1,1,-1,-1,-1,-1,-1,-1,1,-1
190,-1,1,-1,56,88,-1,-1,-1,1,56
191,-1,1,-1,57,89,-1,-1,-1,1,57
192,-1,1,-1,57,90,-1,-1,-1,1,57
193,-1,1,-1,-1,-1,-1,-1,-1,1,-1
194,-1,1,-1,-1,-1,-1,-1,-1,1,-1
195,-1,1,-1,-1,-1,-1,-1,-1,1,-1
196,-1,1,-1,-1,-1,-1,-1,-1,1,-1
197,-1,1,-1,-1,-1,-1,-1,-1,1,-1
198,-1,1,-1,-1,-1,-1,-1,-1,1,-1
199,-1,1,-1,58,91,-1,-1,-1,1,58
200,-1,1,-1,-1,-1,-1,-1,-1,1,-1
201,-1,1,-1,-1,-1,-1,-1,-1,1,-1
202,-1,1,-1,-1,-1,-1,-1,-1,1,-1
203,-1,1,-1,-1,92,-1,-1,-1,1,-1
204,-1,1,-1,-1,-1,-1,-1,-1,1,-1
205,-1,1,-1,-1,-1,-1,-1,-1,1,-1
206,-1,1,-1,-1,-1,-1,-1,-1,1,-1
207,-1,1,-1,59,-1,-1,-1,-1,1,59
208,-1,1,-1,-1,-1,-1,-1,-1,1,-1
209,-1,1,-1,-1,-1,-1,-1,-1,1,-1
210,-1,1,-1,60,93,-1,-1,-1,1,60
211,-1,1,-1,-1,-1,-1,-1,-1,1,-1
212,-1,1,-1,-1,-1,-1,-1,-1,1,-1
213,-1,1,-1,-1,-1,-1,-1,-1,1,-1
214,-1,1,-1,-1,-1,-1,-1,-1,1,-1
215,-1,1,-1,-1,-1,-1,-1,-1,1,-1
216,-1,1,-1,-1,-1,-1,-1,-1,1,-1
217,-1,1,-1,-1,-1,-1,-1,-1,1,-1
218,-1,1,-1,61,94,-1,-1,-1,1,61
219,-1,1,-1,-1,-1,-1,-1,-1,1,-1
220,-1,1,-1,-1,-1,-1,-1,-1,1,-1
221,-1,1,-1,-1,-1,-1,-1,-1,1,-1
222,-1,1,-1,-1,95,-1,-1,-1,1,-1
223,-1,1,-1,-1,-1,-1,-1,-1,1,-1
224,-1,1,-1,62,96,-1,-1,-1,1,62
225,-1,1,-1,63,97,-1,-1,-1,1,63
226,-1,1,-1,64,98,-1,-1,-1,1,64
227,-1,1,-1,-1,99,-1,-1,-1,1,-1
228,-1,1,-1,65,100,-1,-1,-1,1,65
229,-1,1,-1,-1,101,-1,-1,-1,1,-1
230,-1,1,-1,-1,-1,-1,-1,-1,1,-1
231,-1,1,-1,66,-1,-1,-1,-1,1,66
232,-1,1,-1,66,102,-1,-1,-1,1,66
233,-1,1,-1,-1,103,-1,-1,-1,1,-1
234,-1,1,-1,-1,-1,-1,-1,-1,1,-1
235,-1,1,-1,66,-1,-1,-1,-1,1,66
236,-1,1,-1,66,103,-1,-1,-1,1,66
237,-1,1,-1,67,104,-1,-1,-1,1,67
238,-1,1,-1,-1,105,12,-1,-1,1,-1
239,-1,1,-1,68,106,-1,-1,-1,1,68
240,-1,1,-1,-1,-1,-1,-1,-1,1,-1
241,-1,1,-1,-1,-1,-1,-1,-1,1,-1
242,-1,1,-1,68,107,-1,-1,-1,1,68
243,-1,1,-1,-1,-1,-1,-1,-1,1,-1
244,-1,1,-1,68,-1,-1,-1,-1,1,68
245,-1,1,-1,69,-1,-1,-1,-1,1,69
246,-1,1,-1,70,108,-1,-1,-1,1,70
247,-1,1,-1,-1,-1,-1,-1,-1,1,-1
248,-1,1,-1,-1,109,-1,-1,-1,1,-1
249,-1,1,-1,70,110,-1,-1,-1,1,70
250,-1,1,-1,-1,-1,-1,-1,-1,1,-1
251,-1,1,-1,70,110,-1,-1,-1,1,70
252,-1,1,-1,71,111,-1,-1,-1,1,71
253,-1,1,-1,72,112,-1,-1,-1,1,72
254,-1,1,-1,-1,113,13,-1,-1,1,-1
255,-1,1,-1,-1,-1,-1,-1,-1,1,-1
256,-1,1,-1,72,114,-1,-1,-1,1,72
257,-1,1,-1,-1,115,-1,-1,-1,1,-1
258,-1,1,-1,72,116,-1,-1,-1,1,72
259,-1,1,-1,-1,-1,-1,-1,-1,1,-1
260,-1,1,-1,-1,-1,-1,-1,-1,1,-1
261,-1,1,-1,72,117,-1,-1,-1,1,72
262,-1,1,-1,-1,-1,-1,-1,-1,1,-1
263,-1,1,-1,-1,118,-1,-1,-1,1,-1
264,-1,1,-1,72,119,-1,-1,-1,1,72
265,-1,1,-1,-1,119,-1,-1,-1,1,-1
266,-1,1,-1,-1,-1,-1,-1,-1,1,-1
267,-1,1,-1,73,120,-1,-1,-1,1,73
268,-1,1,-1,-1,-1,-1,-1,-1,1,-1
269,-1,1,-1,-1,-1,-1,-1,-1,1,-1
270,-1,1,-1,-1,121,-1,-1,-1,1,-1
271,-1,1,-1,74,-1,-1,-1,-1,1,74
272,-1,1,-1,75,122,-1,-1,-1,1,75
273,-1,1,-1,76,-1,-1,-1,-1,1,76
274,-1,1,-1,-1,-1,-1,-1,-1,1,-1
275,-1,1,-1,77,123,-1,-1,-1,1,77
276,-1,1,-1,-1,-1,-1,-1,-1,1,-1
277,-1,1,-1,78,-1,-1,-1,-1,1,78
278,-1,1,-1,-1,124,-1,-1,-1,1,-1
279,-1,1,-1,-1,-1,-1,-1,-1,1,-1
280,-1,1,-1,-1,-1,-1,-1,-1,1,-1
281,-1,1,-1,79,125,-1,-1,-1,1,79
282,-1,1,-1,-1,-1,-1,-1,-1,1,-1
283,-1,1,-1,-1,-1,-1,-1,-1,1,-1
284,-1,1,-1,-1,-1,-1,-1,-1,1,-1
285,-1,1,-1,-1,-1,14,-1,-1,1,-1
286,-1,1,-1,-1,-1,-1,-1,-1,1,-1
287,-1,1,-1,-1,-1,-1,-1,-1,1,-1
288,-1,1,-1,80,126,-1,-1,-1,1,80
289,-1,1,-1,-1,-1,-1,-1,-1,1,-1
290,-1,1,-1,-1,127,-1,-1,-1,1,-1
291,-1,1,-1,81,128,-1,-1,-1,1,81
292,-1,1,-1,82,129,-1,-1,-1,1,82
293,-1,1,-1,-1,-1,15,-1,-1,1,-1
294,-1,1,2,83,130,-1,-1,-1,1,83
295,-1,1,-1,-1,-1,-1,-1,-1,1,-1
296,-1,1,-1,-1,-1,-1,-1,-1,1,-1
297,-1,1,-1,84,-1,-1,-1,-1,1,84
298,-1,1,-1,-1,-1,-1,-1,-1,1,-1
299,-1,1,-1,85,131,-1,-1,-1,1,85
300,-1,1,-1,-1,-1,-1,-1,-1,1,-1
301,-1,1,-1,86,-1,-1,-1,-1,1,86
302,-1,1,-1,87,132,-1,-1,-1,1,87
303,-1,1,-1,-1,-1,-1,-1,-1,1,-1
304,-1,1,-1,88,133,-1,-1,-1,1,88
305,-1,1,3,-1,-1,16,-1,-1,1,-1
306,-1,1,-1,-1,-1,-1,-1,-1,1,-1
307,-1,1,-1,-1,-1,-1,-1,-1,1,-1
308,-1,1,-1,-1,-1,-1,-1,-1,1,-1
309,-1,1,-1,-1,-1,-1,-1,-1,1,-1
310,-1,1,-1,-1,-1,17,-1,-1,1,-1
311,-1,1,-1,89,134,-1,-1,-1,1,89
312,-1,1,-1,90,135,-1,-1,-1,1,90
313,-1,1,-1,-1,-1,-1,-1,-1,1,-1
314,-1,1,-1,-1,-1,-1,-1,-1,1,-1
315,-1,1,-1,-1,-1,-1,-1,-1,1,-1
316,-1,1,-1,-1,-1,-1,-1,-1,1,-1
317,-1,1,-1,91,-1,-1,-1,-1,1,91
318,-1,1,-1,-1,-1,-1,-1,-1,1,-1
319,-1,1,-1,-1,-1,-1,-1,-1,1,-1
320,-1,1,-1,-1,-1,-1,-1,-1,1,-1
321,-1,1,-1,92,136,-1,-1,-1,1,92
322,-1,1,-1,-1,-1,-1,-1,-1,1,-1
323,-1,1,-1,-1,-1,-1,-1,-1,1,-1
324,-1,1,-1,-1,-1,-1,-1,-1,1,-1
325,-1,1,-1,-1,136,-1,-1,-1,1,-1
326,-1,1,-1,-1,137,18,-1,-1,1,-1
327,-1,1,-1,-1,-1,-1,-1,-1,1,-1
328,-1,1,-1,-1,-1,-1,-1,-1,1,-1
329,-1,1,-1,-1,-1,-1,-1,-1,1,-1
330,-1,1,-1,-1,-1,-1,-1,-1,1,-1
331,-1,1,-1,-1,-1,-1,-1,-1,1,-1
332,-1,1,-1,93,138,-1,-1,-1,1,93
333,-1,1,-1,94,139,-1,-1,-1,1,94
334,-1,1,-1,95,140,-1,-1,-1,1,95
335,-1,1,-1,95,140,-1,-1,-1,1,95
336,-1,1,-1,-1,-1,-1,-1,-1,1,-1
337,-1,1,-1,95,141,-1,-1,-1,1,95
338,-1,1,-1,95,141,-1,-1,-1,1,95
339,-1,1,-1,-1,-1,-1,-1,-1,1,-1
340,-1,1,-1,-1,-1,-1,-1,-1,1,-1
341,-1,-1,-1,96,142,19,-1,-1,-1,-1
342,-1,1,-1,-1,-1,-1,-1,-1,1,-1
343,-1,1,-1,-1,143,-1,-1,-1,1,-1
344,-1,1,-1,-1,-1,-1,-1,-1,1,-1
345,-1,1,-1,97,-1,20,-1,-1,1,95
346,-1,1,-1,98,144,-1,-1,-1,1,96
347,-1,1,-1,-1,-1,-1,-1,-1,1,-1
348,-1,1,-1,-1,-1,-1,-1,-1,1,-1
349,-1,1,-1,99,145,-1,-1,-1,1,97
350,-1,1,-1,-1,146,21,-1,-1,1,-1
351,-1,1,-1,-1,-1,-1,-1,-1,1,-1
352,-1,1,-1,100,-1,-1,-1,-1,1,98
353,-1,1,-1,101,147,-1,-1,-1,1,99
354,-1,1,-1,-1,148,-1,-1,-1,1,-1
355,-1,1,-1,-1,149,22,-1,-1,1,-1
356,-1,1,-1,-1,-1,-1,-1,-1,1,-1
357,-1,1,-1,102,150,-1,-1,-1,1,100
358,-1,1,-1,-1,-1,-1,-1,-1,1,-1
359,-1,1,-1,-1,-1,-1,-1,-1,1,-1
360,-1,1,-1,-1,-1,-1,-1,-1,1,-1
361,-1,1,-1,103,151,-1,-1,-1,1,101
362,-1,1,-1,-1,-1,-1,-1,-1,1,-1
363,-1,1,-1,104,151,-1,-1,-1,1,102
364,-1,1,-1,105,152,-1,-1,-1,1,103
365,-1,1,-1,-1,-1,-1,-1,-1,1,-1
366,-1,1,-1,106,153,-1,-1,-1,1,104
367,-1,1,-1,107,154,-1,-1,-1,1,105
368,-1,1,-1,108,155,-1,-1,-1,1,106
369,-1,1,-1,109,155,-1,-1,-1,1,107
370,-1,1,-1,-1,-1,-1,-1,-1,1,-1
371,-1,1,-1,-1,156,-1,-1,-1,1,-1
372,-1,1,-1,-1,-1,-1,-1,-1,1,-1
373,-1,1,-1,-1,-1,-1,-1,-1,1,-1
374,-1,1,-1,109,157,-1,-1,-1,1,107
375,-1,1,-1,-1,158,23,-1,-1,1,-1
376,-1,1,-1,110,159,24,-1,-1,1,108
377,-1,1,-1,-1,-1,-1,-1,-1,1,-1
378,-1,1,-1,-1,-1,-1,-1,-1,1,-1
379,-1,1,-1,-1,-1,-1,-1,-1,1,-1
380,-1,1,-1,-1,-1,-1,-1,-1,1,-1
381,-1,1,-1,-1,-1,-1,-1,-1,1,-1
382,-1,1,-1,-1,-1,25,-1,-1,1,-1
383,-1,1,-1,-1,-1,26,-1,-1,1,-1
384,-1,1,-1,-1,-1,-1,-1,-1,1,-1
385,-1,1,-1,-1,-1,-1,-1,-1,1,-1
386,-1,1,-1,-1,-1,-1,-1,-1,1,-1
387,-1,1,-1,-1,-1,-1,-1,-1,1,-1
388,-1,1,-1,110,-1,-1,-1,-1,1,108
389,-1,1,-1,-1,-1,-1,-1,-1,1,-1
390,-1,1,-1,-1,-1,-1,-1,-1,1,-1
391,-1,1,-1,110,159,-1,-1,-1,1,108
392,-1,1,-1,110,160,-1,-1,-1,1,108
393,-1,1,-1,111,161,-1,-1,-1,1,109
394,-1,1,-1,-1,-1,-1,-1,-1,1,-1
395,-1,1,-1,112,162,-1,-1,-1,1,110
396,-1,1,-1,113,163,27,-1,-1,1,111
397,-1,1,-1,-1,164,-1,-1,-1,1,-1
398,-1,1,-1,-1,-1,-1,-1,-1,1,-1
399,-1,1,-1,-1,-1,-1,-1,-1,1,-1
400,-1,1,-1,114,165,-1,-1,-1,1,112
401,-1,1,-1,115,166,28,-1,-1,1,113
402,-1,1,-1,-1,167,-1,-1,-1,1,-1
403,-1,1,-1,-1,-1,29,-1,-1,1,-1
404,-1,1,-1,-1,-1,-1,-1,-1,1,-1
405,-1,1,-1,-1,-1,-1,-1,-1,1,-1
406,-1,1,-1,116,168,-1,-1,-1,1,114
407,-1,1,-1,117,169,-1,-1,-1,1,115
408,-1,1,-1,-1,-1,-1,-1,-1,1,-1
409,-1,1,-1,118,170,-1,-1,-1,1,116
410,-1,1,-1,118,171,-1,-1,-1,1,116
411,-1,1,-1,118,172,-1,-1,-1,1,116
412,-1,1,-1,-1,173,-1,-1,-1,1,-1
413,-1,1,-1,-1,-1,-1,-1,-1,1,-1
414,-1,1,-1,119,174,30,-1,-1,1,117
415,-1,1,-1,-1,-1,-1,-1,-1,1,-1
416,-1,1,-1,-1,174,-1,-1,-1,1,-1
417,-1,1,-1,-1,-1,-1,-1,-1,1,-1
418,-1,1,-1,120,175,-1,-1,-1,1,118
419,-1,1,-1,-1,-1,-1,-1,-1,1,-1
420,-1,1,-1,-1,-1,-1,-1,-1,1,-1
421,-1,1,-1,121,175,-1,-1,-1,1,119
422,-1,1,-1,-1,-1,-1,-1,-1,1,-1
423,-1,1,-1,122,176,-1,-1,-1,1,120
424,-1,1,-1,123,177,-1,-1,-1,1,121
425,-1,1,-1,-1,-1,-1,-1,-1,1,-1
426,-1,1,-1,124,178,-1,-1,-1,1,122
427,-1,1,-1,-1,-1,-1,-1,-1,1,-1
428,-1,1,-1,-1,-1,-1,-1,-1,1,-1
429,-1,1,-1,-1,179,-1,-1,-1,1,-1
430,-1,1,-1,125,180,-1,-1,-1,1,123
431,-1,1,-1,126,181,-1,-1,-1,1,124
432,-1,1,-1,127,182,-1,-1,-1,1,125
433,-1,1,-1,127,183,-1,-1,-1,1,125
434,-1,1,-1,128,-1,-1,-1,-1,1,126
435,-1,1,-1,-1,184,31,-1,-1,1,-1
436,-1,1,-1,-1,-1,-1,-1,-1,1,-1
437,-1,1,-1,-1,-1,32,-1,-1,1,-1
438,-1,1,-1,129,185,-1,-1,-1,1,127
439,-1,1,-1,-1,-1,-1,-1,-1,1,-1
440,-1,1,-1,-1,-1,-1,-1,-1,1,-1
441,-1,1,-1,130,185,-1,-1,-1,1,128
442,-1,1,-1,130,186,33,-1,-1,1,128
443,-1,1,-1,-1,-1,-1,-1,-1,1,-1
444,-1,1,-1,-1,-1,-1,-1,-1,1,-1
445,-1,1,-1,-1,-1,-1,-1,-1,1,-1
446,-1,1,-1,-1,-1,-1,-1,-1,1,-1
447,-1,1,-1,-1,-1,-1,-1,-1,1,-1
448,-1,1,-1,-1,-1,-1,-1,-1,1,-1
449,-1,1,-1,-1,-1,-1,-1,-1,1,-1
450,-1,1,-1,-1,-1,-1,-1,-1,1,-1
451,-1,1,-1,-1,187,-1,-1,-1,1,-1
452,-1,1,-1,-1,-1,-1,-1,-1,1,-1
453,-1,1,-1,-1,-1,-1,-1,-1,1,-1
454,-1,1,-1,130,188,-1,-1,-1,1,128
455,-1,1,-1,-1,-1,-1,-1,-1,1,-1
456,-1,1,-1,-1,-1,-1,-1,-1,1,-1
457,-1,1,-1,131,189,-1,-1,-1,1,129
458,-1,1,-1,-1,-1,-1,-1,-1,1,-1
459,-1,1,-1,-1,-1,-1,-1,-1,1,-1
460,-1,1,-1,-1,-1,-1,-1,-1,1,-1
461,-1,1,-1,-1,-1,-1,-1,-1,1,-1
462,-1,1,-1,-1,190,-1,-1,-1,1,-1
463,-1,1,-1,-1,-1,-1,-1,-1,1,-1
464,-1,1,-1,132,191,-1,-1,-1,1,130
465,-1,1,-1,133,192,-1,-1,-1,1,131
466,-1,1,-1,134,193,-1,-1,-1,1,132
467,-1,1,-1,-1,-1,-1,-1,-1,1,-1
468,-1,1,-1,-1,-1,34,-1,-1,1,-1
469,-1,1,-1,-1,-1,-1,-1,-1,1,-1
470,-1,1,-1,-1,-1,-1,-1,-1,1,-1
471,-1,1,-1,-1,-1,-1,-1,-1,1,-1
472,-1,1,-1,135,194,-1,-1,-1,1,133
473,-1,1,-1,136,-1,-1,-1,-1,1,134
474,-1,1,-1,-1,195,-1,-1,-1,1,-1
475,-1,-1,-1,137,196,35,-1,-1,-1,-1
476,-1,1,-1,-1,197,-1,-1,-1,1,-1
477,-1,-1,-1,138,198,36,-1,-1,-1,-1
478,-1,1,-1,-1,-1,-1,-1,-1,1,-1
479,-1,1,-1,-1,-1,-1,-1,-1,1,-1
480,-1,1,-1,-1,-1,37,-1,-1,1,-1
481,-1,1,-1,138,199,-1,-1,-1,1,135
482,-1,1,-1,-1,-1,-1,-1,-1,1,-1
483,-1,1,-1,-1,-1,38,-1,-1,1,-1
484,-1,1,-1,-1,-1,-1,-1,-1,1,-1
485,-1,1,-1,-1,-1,-1,-1,-1,1,-1
486,-1,1,-1,-1,200,-1,-1,-1,1,-1
487,-1,1,-1,-1,-1,-1,-1,-1,1,-1
488,-1,1,-1,138,201,-1,-1,-1,1,135
489,-1,1,-1,139,-1,-1,-1,-1,1,136
490,-1,1,-1,140,202,39,-1,-1,1,137
491,-1,1,-1,-1,203,-1,-1,-1,1,-1
492,-1,1,-1,141,204,-1,-1,-1,1,138
493,-1,1,-1,141,205,-1,-1,-1,1,138
494,-1,1,-1,142,206,-1,-1,-1,1,139
495,-1,1,-1,-1,-1,-1,-1,-1,1,-1
496,-1,1,-1,-1,-1,-1,-1,-1,1,-1
497,-1,1,-1,142,206,-1,-1,-1,1,139
498,-1,1,-1,-1,-1,-1,-1,-1,1,-1
499,-1,1,-1,-1,-1,-1,-1,-1,1,-1
500,-1,1,-1,-1,-1,-1,-1,-1,1,-1
501,-1,1,-1,-1,-1,-1,-1,-1,1,-1
502,-1,1,-1,142,207,-1,-1,-1,1,139
503,-1,1,-1,-1,-1,-1,-1,-1,1,-1
504,-1,1,-1,143,208,-1,-1,-1,1,140
505,-1,1,-1,144,208,-1,-1,-1,1,141
506,-1,1,-1,-1,-1,-1,-1,-1,1,-1
507,-1,1,-1,-1,209,-1,-1,-1,1,-1
508,-1,1,-1,145,210,-1,-1,-1,1,142
509,-1,1,-1,-1,-1,-1,-1,-1,1,-1
510,-1,1,-1,-1,-1,-1,-1,-1,1,-1
511,-1,1,-1,146,211,40,-1,-1,1,143
512,-1,1,-1,-1,212,-1,-1,-1,1,-1
513,-1,1,-1,146,213,-1,-1,-1,1,143
514,-1,1,-1,-1,214,41,-1,-1,1,-1
515,-1,1,-1,147,215,-1,-1,-1,1,144
516,-1,1,-1,-1,-1,-1,-1,-1,1,-1
517,-1,1,-1,-1,-1,-1,-1,-1,1,-1
518,-1,1,-1,147,216,-1,-1,-1,1,144
519,-1,1,-1,148,217,-1,-1,-1,1,145
520,-1,1,-1,-1,-1,-1,-1,-1,1,-1
521,-1,1,-1,-1,-1,-1,-1,-1,1,-1
522,-1,1,-1,149,218,-1,-1,-1,1,146
523,-1,1,-1,-1,-1,-1,-1,-1,1,-1
524,-1,1,-1,150,219,-1,-1,-1,1,147
525,-1,1,-1,-1,-1,-1,-1,-1,1,-1
526,-1,1,-1,-1,-1,-1,-1,-1,1,-1
527,-1,1,-1,-1,-1,-1,-1,-1,1,-1
528,-1,1,-1,-1,-1,-1,-1,-1,1,-1
529,-1,1,-1,-1,-1,-1,-1,-1,1,-1
530,-1,1,-1,150,220,-1,-1,-1,1,147
531,-1,1,-1,151,221,42,-1,-1,1,148
532,-1,1,-1,-1,-1,-1,-1,-1,1,-1
533,-1,1,-1,152,222,-1,-1,-1,1,149
534,-1,1,-1,-1,-1,43,-1,-1,1,-1
535,-1,1,-1,-1,223,-1,-1,-1,1,-1
536,-1,1,-1,-1,-1,-1,-1,-1,1,-1
537,-1,1,-1,-1,-1,-1,-1,-1,1,-1
538,-1,1,-1,153,224,-1,-1,-1,1,150
539,-1,1,-1,-1,225,-1,-1,-1,1,-1
540,-1,1,-1,-1,-1,-1,-1,-1,1,-1
541,-1,1,-1,154,-1,-1,-1,-1,1,151
