name,startdate,enddate,description,image,offers
12257,13768,11705,-1,-1,0
12257,13769,11705,-1,-1,0
12257,13770,11705,-1,-1,0
12258,13771,11706,3319,-1,0
12259,13772,11707,-1,-1,0
12260,13773,11708,3320,-1,0
12261,13774,11709,-1,-1,0
12262,13775,11710,-1,-1,0
12263,13776,11711,3320,-1,0
12263,13776,11711,3320,-1,0
12264,13777,11712,-1,-1,0
12264,13778,11712,-1,-1,0
12265,13779,11713,3320,-1,0
12266,13780,11714,3321,-1,0
12267,13781,11715,-1,-1,0
12268,13782,11716,-1,-1,0
12269,13783,11717,-1,-1,0
12270,13784,11718,3322,-1,0
12271,13785,11719,-1,-1,0
12272,13786,11720,-1,-1,0
12273,13787,11721,3323,-1,0
12274,13788,11722,-1,-1,0
12275,13789,11723,-1,-1,0
12276,13790,11724,3324,-1,0
12277,13791,11725,-1,-1,0
12277,13791,11725,-1,-1,0
12278,13792,11726,3324,-1,0
12279,13793,11727,-1,-1,0
12280,13794,11728,-1,-1,0
12280,13795,11728,-1,-1,0
12281,13796,11729,3325,-1,0
12282,13797,11730,3326,-1,0
12283,13798,11731,-1,-1,0
12284,13799,11732,3327,-1,0
12285,13800,11733,-1,-1,0
12286,13801,11734,-1,-1,0
12287,13802,11735,3328,-1,0
12288,13803,11736,-1,-1,0
12288,13804,11736,-1,-1,0
12289,13805,11737,-1,-1,0
12290,13806,11738,3328,-1,0
12291,13806,11738,3328,-1,0
12292,13807,11739,-1,-1,0
12293,13808,11740,-1,-1,0
12294,13809,11741,-1,-1,0
12295,13810,11742,-1,-1,0
12296,13811,11743,3329,-1,0
12297,13812,11744,-1,-1,0
12298,13813,11745,3330,-1,0
12299,13814,11746,3331,-1,0
12300,13815,11747,3332,-1,0
12301,13815,11747,3332,-1,0
12302,13816,11748,-1,-1,0
12303,13817,11749,-1,-1,0
12303,13818,11749,-1,-1,0
12303,13819,11749,-1,-1,0
12304,13820,11750,-1,-1,0
12305,13821,11751,-1,-1,0
12306,13822,11752,-1,-1,0
12307,13823,11753,-1,-1,0
12308,13824,11754,3332,-1,0
12309,13824,11754,3332,-1,0
12310,13825,11755,-1,-1,0
12311,13826,11756,3333,-1,0
12312,13827,11757,-1,-1,0
12313,13828,11758,-1,-1,0
12314,13829,11759,3333,-1,0
12315,13830,11760,-1,-1,0
12316,13831,11761,3334,-1,0
12317,13832,11762,-1,-1,0
12318,13833,11763,3334,-1,0
12319,13834,11764,-1,-1,0
12319,13835,11764,-1,-1,0
12320,13836,11765,3335,-1,0
12321,13837,11766,3336,-1,0
12322,13838,11767,-1,-1,0
12323,13839,11768,-1,-1,0
12324,13840,11769,3336,-1,0
12325,13841,11770,-1,-1,0
12325,13842,11770,-1,-1,0
12326,13843,11771,-1,-1,0
12327,13844,11772,3337,-1,0
12328,13845,11773,-1,-1,0
12329,13846,11774,-1,-1,0
12330,13847,11775,3338,-1,0
12331,13848,11776,-1,-1,0
12331,13849,11776,-1,-1,0
12332,13850,11777,3338,-1,0
12333,13851,11778,-1,-1,0
12334,13852,11779,-1,-1,0
12335,13853,11780,-1,-1,0
12336,13854,11781,3338,-1,0
12337,13854,11781,3338,-1,0
12338,13855,11782,3339,-1,0
12339,13856,11783,-1,-1,0
12340,13857,11784,-1,-1,0
12341,13858,11785,-1,-1,0
12342,13859,11786,3340,-1,0
12343,13860,11787,-1,-1,0
12344,13861,11788,-1,-1,0
12345,13862,11789,3340,-1,0
12346,13863,11790,-1,-1,0
12347,13864,11791,3341,-1,0
12348,13865,11792,-1,-1,0
12349,13866,11793,-1,-1,0
12350,13867,11794,3342,-1,0
12351,13868,11795,-1,-1,0
12351,13869,11795,-1,-1,0
12352,13870,11796,3342,-1,0
12353,13871,11797,-1,-1,0
12354,13872,11798,-1,-1,0
12355,13873,11799,3343,-1,0
12356,13874,11800,-1,-1,0
12357,13875,11801,-1,-1,0
12358,13876,11802,3343,-1,0
12359,13877,11803,-1,-1,0
12360,13878,11804,-1,-1,0
12361,13879,11805,-1,-1,0
12362,13880,11806,3344,-1,0
12363,13881,11807,-1,-1,0
12364,13882,11808,3344,-1,0
12364,13882,11808,3344,-1,0
12365,13883,11809,-1,-1,0
12365,13884,11809,-1,-1,0
12366,13885,11810,3345,-1,0
12367,13886,11811,-1,-1,0
12367,13887,11811,-1,-1,0
12368,13888,11812,-1,-1,0
12369,13889,11813,3346,-1,0
12370,13890,11814,-1,-1,0
12371,13891,11815,-1,-1,0
12372,13892,11816,3346,-1,0
12373,13893,11817,3347,-1,0
12374,13894,11818,-1,-1,0
12374,13895,11818,-1,-1,0
12375,13896,11819,3348,-1,0
12376,13897,11820,-1,-1,0
12377,13898,11821,-1,-1,0
12378,13899,11822,3348,-1,0
12379,13899,11822,3348,-1,0
12380,13900,11823,-1,-1,0
12381,13901,11824,3349,-1,0
12382,13902,11825,-1,-1,0
12383,13903,11826,-1,-1,0
12383,13904,11826,-1,-1,0
12384,13905,11827,3350,-1,0
12385,13906,11828,-1,-1,0
12386,13907,11829,-1,-1,0
12387,13908,11830,-1,-1,0
12388,13909,11831,3350,-1,0
12389,13910,11832,-1,-1,0
12390,13911,11833,-1,-1,0
12391,13912,11834,3351,-1,0
12392,13913,11835,-1,-1,0
12393,13914,11836,3352,-1,0
12394,13915,11837,-1,-1,0
12395,13916,11838,3353,-1,0
12396,13917,11839,-1,-1,0
12397,13918,11840,3354,-1,0
12398,13919,11841,-1,-1,0
12398,13920,11841,-1,-1,0
12399,13921,11842,-1,-1,0
12400,13922,11843,3354,-1,0
12401,13923,11844,3355,-1,0
12402,13924,11845,-1,-1,0
12402,13925,11845,-1,-1,0
12403,13926,11846,-1,-1,0
12404,13927,11847,-1,-1,0
12405,13928,11848,3356,-1,0
12406,13929,11849,-1,-1,0
12407,13930,11850,-1,-1,0
12408,13931,11851,-1,-1,0
12409,13932,11852,3356,-1,0
12410,13932,11852,3356,-1,0
12411,13933,11853,-1,-1,0
12412,13934,11854,-1,-1,0
12413,13935,11855,3357,-1,0
12414,13936,11856,3358,-1,0
12415,13937,11857,-1,-1,0
12416,13938,11858,3358,-1,0
12417,13939,11859,-1,-1,0
12418,13940,11860,-1,-1,0
12418,13941,11860,-1,-1,0
12419,13942,11861,3359,-1,0
12420,13943,11862,-1,-1,0
12420,13944,11862,-1,-1,0
12421,13945,11863,3360,-1,0
12422,13945,11863,3360,-1,0
12423,13946,11864,-1,-1,0
12424,13947,11865,-1,-1,0
12425,13948,11866,-1,-1,0
12426,13949,11867,3361,-1,0
12427,13950,11868,-1,-1,0
12428,13951,11869,3362,-1,0
12429,13952,11870,-1,-1,0
12430,13953,11871,3363,-1,0
12431,13954,11872,-1,-1,0
12432,13955,11873,-1,-1,0
12433,13956,11874,3364,-1,0
12434,13957,11875,-1,-1,0
12434,13958,11875,-1,-1,0
12434,13958,11875,-1,-1,0
12434,13959,11875,-1,-1,0
12435,13960,11876,3364,-1,0
12436,13961,11877,-1,-1,0
12437,13962,11878,3364,-1,0
12438,13963,11879,-1,-1,0
12439,13964,11880,3365,-1,0
12440,13965,11881,-1,-1,0
12440,13966,11881,-1,-1,0
12441,13967,11882,-1,-1,0
12442,13968,11883,3366,-1,0
12443,13969,11884,-1,-1,0
12444,13970,11885,-1,-1,0
12445,13971,11886,3367,-1,0
12446,13972,11887,-1,-1,0
12447,13973,11888,3368,-1,0
12448,13974,11889,-1,-1,0
12449,13975,11890,3368,-1,0
12450,13976,11891,-1,-1,0
12450,13977,11891,-1,-1,0
12451,13978,11892,3368,-1,0
12452,13979,11893,-1,-1,0
12453,13980,11894,3369,-1,0
12454,13981,11895,-1,-1,0
12455,13982,11896,-1,-1,0
12456,13983,11897,3370,-1,0
12457,13984,11898,-1,-1,0
12457,13985,11898,-1,-1,0
12457,13986,11898,-1,-1,0
12458,13987,11899,3371,-1,0
12459,13988,11900,3372,-1,0
12460,13989,11901,-1,-1,0
12461,13990,11902,-1,-1,0
12462,13991,11903,3372,-1,0
12463,13992,11904,-1,-1,0
12464,13993,11905,3372,-1,0
12465,13994,11906,-1,-1,0
12466,13995,11907,-1,-1,0
12467,13996,11908,3373,-1,0
12468,13997,11909,-1,-1,0
12468,13997,11909,-1,-1,0
12468,13998,11909,-1,-1,0
12469,13999,11910,-1,-1,0
12470,14000,11911,3373,-1,0
12471,14001,11912,3374,-1,0
12472,14002,11913,-1,-1,0
12473,14003,11914,3374,-1,0
12474,14004,11915,-1,-1,0
12474,14004,11915,-1,-1,0
12475,14005,11916,3374,-1,0
12476,14006,11917,-1,-1,0
12477,14007,11918,-1,-1,0
12478,14008,11919,-1,-1,0
12479,14009,11920,-1,-1,0
12480,14010,11921,3375,-1,0
12481,14011,11922,3376,-1,0
12482,14011,11922,3376,-1,0
12483,14012,11923,-1,-1,0
12483,14013,11923,-1,-1,0
12484,14014,11924,-1,-1,0
12484,14015,11924,-1,-1,0
12485,14016,11925,-1,-1,0
12486,14017,11926,3377,-1,0
12487,14018,11927,3378,-1,0
12488,14019,11928,-1,-1,0
12489,14020,11929,3379,-1,0
12490,14021,11930,3380,-1,0
12491,14022,11931,-1,-1,0
12491,14023,11931,-1,-1,0
12492,14024,11932,-1,-1,0
12492,14025,11932,-1,-1,0
12493,14026,11933,3380,-1,0
12494,14027,11934,-1,-1,0
12495,14028,11935,3381,-1,0
12496,14029,11936,-1,-1,0
12497,14030,11937,-1,-1,0
12498,14031,11938,3382,-1,0
12499,14032,11939,-1,-1,0
12499,14033,11939,-1,-1,0
12500,14034,11940,3382,-1,0
12501,14035,11941,-1,-1,0
12502,14036,11942,-1,-1,0
12503,14037,11943,3383,-1,0
12504,14038,11944,-1,-1,0
12505,14039,11945,-1,-1,0
12506,14040,11946,-1,-1,0
12507,14041,11947,3384,-1,0
12508,14041,11947,3384,-1,0
12509,14042,11948,-1,-1,0
12509,14043,11948,-1,-1,0
12510,14044,11949,-1,-1,0
12511,14045,11950,3384,-1,0
12512,14046,11951,-1,-1,0
12513,14047,11952,3384,-1,0
12514,14048,11953,-1,-1,0
12515,14049,11954,3385,-1,0
12516,14050,11955,-1,-1,0
12517,14051,11956,3386,-1,0
12518,14052,11957,-1,-1,0
12519,14053,11958,-1,-1,0
12520,14054,11959,-1,-1,0
12521,14055,11960,3387,-1,0
12522,14056,11961,-1,-1,0
12523,14057,11962,3388,-1,0
12524,14058,11963,-1,-1,0
12524,14059,11963,-1,-1,0
12525,14060,11964,-1,-1,0
12526,14061,11965,3388,-1,0
12527,14062,11966,-1,-1,0
12528,14063,11967,3389,-1,0
12529,14064,11968,-1,-1,0
12530,14065,11969,3390,-1,0
12531,14065,11969,3390,-1,0
12532,14066,11970,-1,-1,0
12532,14067,11970,-1,-1,0
12532,14068,11970,-1,-1,0
12533,14069,11971,-1,-1,0
12533,14070,11971,-1,-1,0
12534,14071,11972,3390,-1,0
12535,14072,11973,3391,-1,0
12536,14073,11974,-1,-1,0
12536,14074,11974,-1,-1,0
12537,14075,11975,3391,-1,0
12538,14076,11976,-1,-1,0
12539,14077,11977,3392,-1,0
12540,14077,11977,3392,-1,0
12541,14078,11978,-1,-1,0
12541,14079,11978,-1,-1,0
12542,14080,11979,-1,-1,0
12543,14081,11980,3392,-1,0
12544,14081,11980,3392,-1,0
12545,14082,11981,-1,-1,0
12546,14083,11982,-1,-1,0
12547,14084,11983,-1,-1,0
12547,14085,11983,-1,-1,0
12548,14086,11984,3393,-1,0
12548,14086,11984,3393,-1,0
12549,14087,11985,3394,-1,0
12550,14088,11986,-1,-1,0
12550,14089,11986,-1,-1,0
12551,14090,11987,-1,-1,0
12552,14091,11988,3394,-1,0
12553,14092,11989,-1,-1,0
12554,14093,11990,-1,-1,0
12555,14094,11991,3395,-1,0
12556,14095,11992,-1,-1,0
12556,14096,11992,-1,-1,0
12557,14097,11993,3396,-1,0
12558,14098,11994,-1,-1,0
12559,14099,11995,-1,-1,0
12560,14100,11996,3396,-1,0
12561,14101,11997,-1,-1,0
12562,14102,11998,3396,-1,0
12563,14102,11998,3396,-1,0
12564,14103,11999,3397,-1,0
12565,14104,12000,-1,-1,0
12566,14105,12001,-1,-1,0
12566,14106,12001,-1,-1,0
12566,14107,12001,-1,-1,0
12567,14108,12002,-1,-1,0
12567,14109,12002,-1,-1,0
12568,14110,12003,3398,-1,0
12569,14111,12004,-1,-1,0
12570,14112,12005,3399,-1,0
12571,14113,12006,-1,-1,0
12572,14114,12007,-1,-1,0
12572,14115,12007,-1,-1,0
12573,14116,12008,3400,-1,0
12574,14116,12008,3400,-1,0
12575,14117,12009,3401,-1,0
12576,14118,12010,-1,-1,0
12577,14119,12011,-1,-1,0
12578,14120,12012,-1,-1,0
12579,14121,12013,-1,-1,0
12580,14122,12014,3402,-1,0
12581,14123,12015,-1,-1,0
12582,14124,12016,3402,-1,0
12583,14125,12017,-1,-1,0
12583,14126,12017,-1,-1,0
12583,14127,12017,-1,-1,0
12584,14128,12018,3403,-1,0
12585,14129,12019,-1,-1,0
12586,14130,12020,3404,-1,0
12587,14131,12021,-1,-1,0
12587,14132,12021,-1,-1,0
12588,14133,12022,-1,-1,0
12588,14134,12022,-1,-1,0
12589,14135,12023,3404,-1,0
12590,14136,12024,-1,-1,0
12591,14137,12025,3405,-1,0
12592,14138,12026,-1,-1,0
12593,14139,12027,3406,-1,0
12594,14140,12028,-1,-1,0
12595,14141,12029,-1,-1,0
12596,14142,12030,-1,-1,0
12597,14143,12031,-1,-1,0
12598,14144,12032,3407,-1,0
12599,14145,12033,3408,-1,0
12600,14145,12033,3408,-1,0
12601,14146,12034,-1,-1,0
12602,14147,12035,-1,-1,0
12603,14148,12036,3408,-1,0
12604,14149,12037,-1,-1,0
12605,14150,12038,-1,-1,0
12606,14151,12039,3408,-1,0
12607,14152,12040,-1,-1,0
12608,14153,12041,3409,-1,0
12609,14154,12042,-1,-1,0
12610,14155,12043,3410,-1,0
12611,14156,12044,-1,-1,0
12612,14157,12045,3411,-1,0
12613,14158,12046,-1,-1,0
12614,14159,12047,3412,-1,0
12615,14160,12048,-1,-1,0
12615,14161,12048,-1,-1,0
12616,14162,12049,-1,-1,0
12617,14163,12050,3412,-1,0
12618,14164,12051,-1,-1,0
12619,14165,12052,3413,-1,0
12620,14166,12053,3414,-1,0
12621,14167,12054,-1,-1,0
12622,14168,12055,-1,-1,0
12623,14169,12056,-1,-1,0
12624,14170,12057,-1,-1,0
12624,14170,12057,-1,-1,0
12625,14171,12058,3415,-1,0
12626,14172,12059,-1,-1,0
12626,14173,12059,-1,-1,0
12627,14174,12060,-1,-1,0
12628,14175,12061,3416,-1,0
12629,14176,12062,-1,-1,0
12630,14177,12063,3416,-1,0
12631,14178,12064,-1,-1,0
12632,14179,12065,3416,-1,0
12633,14180,12066,-1,-1,0
12634,14181,12067,3416,-1,0
12635,14182,12068,3417,-1,0
12636,14183,12069,-1,-1,0
12636,14184,12069,-1,-1,0
12636,14185,12069,-1,-1,0
12637,14186,12070,-1,-1,0
12638,14187,12071,3418,-1,0
12639,14188,12072,-1,-1,0
12640,14189,12073,-1,-1,0
12641,14190,12074,-1,-1,0
12642,14191,12075,3418,-1,0
12643,14192,12076,-1,-1,0
12644,14193,12077,3419,-1,0
12645,14194,12078,-1,-1,0
12646,14195,12079,3420,-1,0
12647,14195,12079,3420,-1,0
12648,14196,12080,3421,-1,0
12649,14197,12081,-1,-1,0
12650,14198,12082,-1,-1,0
12651,14199,12083,-1,-1,0
12651,14200,12083,-1,-1,0
12651,14200,12083,-1,-1,0
12652,14201,12084,3421,-1,0
12653,14202,12085,3422,-1,0
12654,14203,12086,-1,-1,0
12655,14204,12087,3422,-1,0
12656,14205,12088,-1,-1,0
12657,14206,12089,-1,-1,0
12657,14207,12089,-1,-1,0
12658,14208,12090,-1,-1,0
12658,14209,12090,-1,-1,0
12659,14210,12091,3423,-1,0
12660,14211,12092,-1,-1,0
12661,14212,12093,3424,-1,0
12662,14213,12094,-1,-1,0
12663,14214,12095,-1,-1,0
12664,14215,12096,3424,-1,0
12665,14216,12097,3425,-1,0
12666,14217,12098,-1,-1,0
12666,14218,12098,-1,-1,0
12667,14219,12099,3426,-1,0
12668,14219,12099,3426,-1,0
12669,14220,12100,-1,-1,0
12669,14221,12100,-1,-1,0
12669,14222,12100,-1,-1,0
12669,14223,12100,-1,-1,0
12670,14224,12101,-1,-1,0
12671,14225,12102,-1,-1,0
12672,14226,12103,3427,-1,0
12673,14227,12104,3428,-1,0
12674,14228,12105,-1,-1,0
12675,14229,12106,-1,-1,0
12676,14230,12107,3428,-1,0
12677,14231,12108,-1,-1,0
12677,14232,12108,-1,-1,0
12678,14233,12109,3429,-1,0
12679,14234,12110,-1,-1,0
12679,14235,12110,-1,-1,0
12680,14236,12111,3430,-1,0
12681,14236,12111,3430,-1,0
12682,14237,12112,-1,-1,0
12683,14238,12113,3430,-1,0
12684,14239,12114,3431,-1,0
12685,14240,12115,-1,-1,0
12685,14241,12115,-1,-1,0
12685,14242,12115,-1,-1,0
12686,14243,12116,-1,-1,0
12686,14244,12116,-1,-1,0
12687,14245,12117,3432,-1,0
12688,14246,12118,-1,-1,0
12689,14247,12119,3433,-1,0
12690,14248,12120,3434,-1,0
12691,14249,12121,-1,-1,0
12692,14250,12122,-1,-1,0
12692,14251,12122,-1,-1,0
12693,14252,12123,3434,-1,0
12694,14253,12124,-1,-1,0
12694,14254,12124,-1,-1,0
12695,14255,12125,3434,-1,0
12696,14256,12126,-1,-1,0
12697,14257,12127,-1,-1,0
12698,14258,12128,3434,-1,0
12699,14259,12129,-1,-1,0
12699,14260,12129,-1,-1,0
12700,14261,12130,3435,-1,0
12701,14262,12131,-1,-1,0
12702,14263,12132,3435,-1,0
12703,14264,12133,3436,-1,0
12704,14265,12134,-1,-1,0
12705,14266,12135,3436,-1,0
12706,14267,12136,-1,-1,0
12707,14268,12137,-1,-1,0
12708,14269,12138,-1,-1,0
12709,14270,12139,-1,-1,0
12710,14271,12140,3436,-1,0
12711,14272,12141,-1,-1,0
12712,14273,12142,-1,-1,0
12713,14274,12143,3436,-1,0
12714,14275,12144,3437,-1,0
12715,14276,12145,-1,-1,0
12715,14277,12145,-1,-1,0
12716,14278,12146,3438,-1,0
12717,14279,12147,3439,-1,0
12718,14280,12148,-1,-1,0
12718,14281,12148,-1,-1,0
12719,14282,12149,3440,-1,0
12720,14283,12150,-1,-1,0
12720,14284,12150,-1,-1,0
12721,14285,12151,-1,-1,0
12722,14286,12152,3440,-1,0
12723,14287,12153,-1,-1,0
12724,14288,12154,3440,-1,0
12725,14289,12155,-1,-1,0
12726,14290,12156,-1,-1,0
12727,14291,12157,3441,-1,0
12728,14292,12158,-1,-1,0
12729,14293,12159,-1,-1,0
12730,14294,12160,3442,-1,0
12731,14295,12161,-1,-1,0
12732,14296,12162,3442,-1,0
12733,14297,12163,-1,-1,0
12733,14298,12163,-1,-1,0
12734,14299,12164,-1,-1,0
12734,14300,12164,-1,-1,0
12735,14301,12165,3443,-1,0
12736,14302,12166,-1,-1,0
12737,14303,12167,-1,-1,0
12737,14304,12167,-1,-1,0
12738,14305,12168,-1,-1,0
12739,14306,12169,3444,-1,0
12740,14306,12169,3444,-1,0
12741,14307,12170,3445,-1,0
12742,14308,12171,-1,-1,0
12743,14309,12172,3445,-1,0
12744,14310,12173,-1,-1,0
12744,14311,12173,-1,-1,0
12745,14312,12174,3446,-1,0
12746,14313,12175,-1,-1,0
12747,14314,12176,3446,-1,0
12748,14315,12177,-1,-1,0
12749,14316,12178,-1,-1,0
12750,14317,12179,-1,-1,0
12751,14318,12180,-1,-1,0
12752,14319,12181,3447,-1,0
12753,14320,12182,3448,-1,0
12754,14321,12183,-1,-1,0
12755,14322,12184,-1,-1,0
12755,14323,12184,-1,-1,0
12756,14324,12185,3448,-1,0
12757,14325,12186,-1,-1,0
12758,14326,12187,-1,-1,0
12759,14327,12188,3448,-1,0
12760,14328,12189,3449,-1,0
12761,14329,12190,-1,-1,0
12762,14330,12191,-1,-1,0
12763,14331,12192,3450,-1,0
12764,14332,12193,-1,-1,0
12764,14333,12193,-1,-1,0
12764,14334,12193,-1,-1,0
12765,14335,12194,-1,-1,0
12765,14336,12194,-1,-1,0
12766,14337,12195,3450,-1,0
12767,14337,12195,3450,-1,0
12768,14338,12196,-1,-1,0
12769,14339,12197,3451,-1,0
12770,14340,12198,-1,-1,0
12771,14341,12199,3452,-1,0
12772,14342,12200,3453,-1,0
12773,14343,12201,-1,-1,0
12773,14344,12201,-1,-1,0
12774,14345,12202,3454,-1,0
12775,14346,12203,-1,-1,0
12776,14347,12204,-1,-1,0
12777,14348,12205,3455,-1,0
12778,14349,12206,3456,-1,0
12779,14350,12207,-1,-1,0
12780,14351,12208,3456,-1,0
12781,14352,12209,-1,-1,0
12782,14353,12210,-1,-1,0
12782,14354,12210,-1,-1,0
12783,14355,12211,-1,-1,0
12783,14356,12211,-1,-1,0
12784,14357,12212,-1,-1,0
12784,14358,12212,-1,-1,0
12785,14359,12213,3457,-1,0
12786,14360,12214,3458,-1,0
12787,14361,12215,-1,-1,0
12787,14362,12215,-1,-1,0
12788,14363,12216,3458,-1,0
12789,14364,12217,-1,-1,0
12790,14365,12218,-1,-1,0
12791,14366,12219,-1,-1,0
12792,14367,12220,-1,-1,0
12792,14368,12220,-1,-1,0
12793,14369,12221,3458,-1,0
12794,14370,12222,3459,-1,0
12795,14371,12223,3460,-1,0
12796,14372,12224,-1,-1,0
12796,14373,12224,-1,-1,0
12797,14374,12225,3461,-1,0
12798,14375,12226,3462,-1,0
12799,14376,12227,-1,-1,0
12800,14377,12228,-1,-1,0
12801,14378,12229,-1,-1,0
12802,14379,12230,3462,-1,0
12803,14380,12231,-1,-1,0
12804,14381,12232,-1,-1,0
12805,14382,12233,3462,-1,0
12806,14383,12234,-1,-1,0
12807,14384,12235,3463,-1,0
12808,14385,12236,-1,-1,0
12808,14386,12236,-1,-1,0
12809,14387,12237,3464,-1,0
12809,14387,12237,3464,-1,0
12810,14388,12238,-1,-1,0
12810,14389,12238,-1,-1,0
12810,14390,12238,-1,-1,0
12811,14391,12239,3465,-1,0
12812,14392,12240,3466,-1,0
12813,14393,12241,-1,-1,0
12813,14394,12241,-1,-1,0
12814,14395,12242,3467,-1,0
12815,14396,12243,-1,-1,0
12816,14397,12244,-1,-1,0
12817,14398,12245,-1,-1,0
12818,14399,12246,-1,-1,0
12819,14400,12247,3468,-1,0
12820,14400,12247,3468,-1,0
12821,14401,12248,-1,-1,0
12822,14402,12249,-1,-1,0
12823,14403,12250,-1,-1,0
12824,14404,12251,3468,-1,0
12825,14404,12251,3468,-1,0
12826,14405,12252,-1,-1,0
12827,14406,12253,3469,-1,0
12828,14407,12254,-1,-1,0
12828,14408,12254,-1,-1,0
12829,14409,12255,3470,-1,0
12830,14410,12256,-1,-1,0
12831,14411,12257,-1,-1,0
12832,14412,12258,-1,-1,0
12832,14413,12258,-1,-1,0
12833,14414,12259,3471,-1,0
12834,14415,12260,-1,-1,0
12835,14416,12261,3472,-1,0
12835,14416,12261,3472,-1,0
12836,14416,12261,3472,-1,0
12837,14417,12262,3473,-1,0
12838,14418,12263,-1,-1,0
12839,14419,12264,-1,-1,0
12839,14420,12264,-1,-1,0
12840,14421,12265,-1,-1,0
12841,14422,12266,-1,-1,0
12842,14423,12267,3474,-1,0
12843,14424,12268,-1,-1,0
12844,14425,12269,-1,-1,0
12845,14426,12270,3475,-1,0
12846,14427,12271,-1,-1,0
12847,14428,12272,-1,-1,0
12847,14429,12272,-1,-1,0
12848,14430,12273,3476,-1,0
12849,14431,12274,-1,-1,0
12850,14432,12275,-1,-1,0
12851,14433,12276,3476,-1,0
12852,14434,12277,-1,-1,0
12853,14435,12278,3476,-1,0
12854,14436,12279,3477,-1,0
12855,14437,12280,-1,-1,0
12856,14438,12281,-1,-1,0
12857,14439,12282,-1,-1,0
12858,14440,12283,3477,-1,0
12859,14441,12284,3478,-1,0
12860,14442,12285,-1,-1,0
12860,14443,12285,-1,-1,0
12861,14444,12286,-1,-1,0
12861,14445,12286,-1,-1,0
12862,14446,12287,3478,-1,0
12863,14447,12288,3479,-1,0
12864,14448,12289,-1,-1,0
12865,14449,12290,3480,-1,0
12866,14450,12291,-1,-1,0
12867,14451,12292,-1,-1,0
12868,14452,12293,-1,-1,0
12869,14453,12294,3480,-1,0
12870,14454,12295,-1,-1,0
12871,14455,12296,3481,-1,0
12872,14456,12297,-1,-1,0
12872,14457,12297,-1,-1,0
12873,14458,12298,3482,-1,0
12874,14458,12298,3482,-1,0
12875,14459,12299,-1,-1,0
12875,14460,12299,-1,-1,0
12875,14461,12299,-1,-1,0
12876,14462,12300,-1,-1,0
12877,14463,12301,-1,-1,0
12877,14464,12301,-1,-1,0
12878,14465,12302,3482,-1,0
12879,14466,12303,3483,-1,0
12880,14467,12304,-1,-1,0
12881,14468,12305,-1,-1,0
12882,14469,12306,3484,-1,0
12883,14470,12307,-1,-1,0
12884,14471,12308,-1,-1,0
12885,14472,12309,-1,-1,0
12886,14473,12310,3484,-1,0
12887,14474,12311,-1,-1,0
12888,14475,12312,3484,-1,0
12889,14476,12313,-1,-1,0
12890,14477,12314,3485,-1,0
12890,14477,12314,3485,-1,0
12891,14478,12315,-1,-1,0
12892,14479,12316,-1,-1,0
12892,14480,12316,-1,-1,0
12893,14481,12317,3486,-1,0
12894,14482,12318,-1,-1,0
12895,14483,12319,3486,-1,0
12896,14484,12320,-1,-1,0
12897,14485,12321,-1,-1,0
12898,14486,12322,3486,-1,0
12899,14487,12323,-1,-1,0
12899,14488,12323,-1,-1,0
12900,14489,12324,-1,-1,0
12901,14490,12325,3487,-1,0
12902,14491,12326,3488,-1,0
12903,14492,12327,-1,-1,0
12904,14493,12328,3489,-1,0
12905,14494,12329,-1,-1,0
12906,14495,12330,-1,-1,0
12906,14496,12330,-1,-1,0
12907,14497,12331,3490,-1,0
12908,14498,12332,-1,-1,0
12909,14499,12333,3490,-1,0
12910,14500,12334,-1,-1,0
12911,14501,12335,-1,-1,0
12912,14502,12336,-1,-1,0
12913,14503,12337,-1,-1,0
12914,14504,12338,3490,-1,0
12915,14504,12338,3490,-1,0
12916,14505,12339,-1,-1,0
12916,14506,12339,-1,-1,0
12917,14507,12340,3491,-1,0
12918,14508,12341,-1,-1,0
12919,14509,12342,-1,-1,0
12920,14510,12343,-1,-1,0
12921,14511,12344,3492,-1,0
12922,14511,12344,3492,-1,0
12923,14512,12345,-1,-1,0
12924,14513,12346,-1,-1,0
12925,14514,12347,3493,-1,0
12926,14515,12348,3494,-1,0
12927,14516,12349,-1,-1,0
12928,14517,12350,-1,-1,0
12929,14518,12351,-1,-1,0
12929,14519,12351,-1,-1,0
12930,14520,12352,-1,-1,0
12931,14521,12353,3494,-1,0
12932,14522,12354,3495,-1,0
12933,14523,12355,3496,-1,0
12934,14524,12356,-1,-1,0
12935,14525,12357,3496,-1,0
12936,14526,12358,-1,-1,0
12937,14527,12359,-1,-1,0
12938,14528,12360,3497,-1,0
12939,14529,12361,-1,-1,0
12940,14530,12362,-1,-1,0
12941,14531,12363,-1,-1,0
12942,14532,12364,3498,-1,0
12943,14533,12365,-1,-1,0
12944,14534,12366,-1,-1,0
12945,14535,12367,3498,-1,0
12946,14536,12368,3499,-1,0
12947,14537,12369,-1,-1,0
12948,14538,12370,-1,-1,0
12948,14539,12370,-1,-1,0
12949,14540,12371,-1,-1,0
12949,14541,12371,-1,-1,0
12950,14542,12372,3499,-1,0
12951,14543,12373,3500,-1,0
12952,14544,12374,-1,-1,0
12952,14545,12374,-1,-1,0
12953,14546,12375,3500,-1,0
12954,14547,12376,-1,-1,0
12955,14548,12377,3501,-1,0
12956,14549,12378,-1,-1,0
12957,14550,12379,3502,-1,0
12958,14551,12380,-1,-1,0
