startdate,enddate,location,offers
4821,3232,-1,-1
4822,3233,-1,-1
4823,3234,-1,-1
4824,-1,-1,-1
4825,3235,-1,-1
4826,-1,-1,-1
4827,3236,-1,-1
4828,3237,-1,-1
4829,3238,-1,-1
4830,3239,-1,-1
4831,-1,-1,-1
4832,3240,-1,-1
4833,-1,-1,-1
4834,3241,-1,-1
4835,3242,-1,-1
4836,3243,-1,-1
4837,3244,-1,-1
4838,-1,-1,-1
4839,3245,-1,-1
4840,3246,-1,-1
4841,3247,-1,-1
4842,3248,-1,-1
4843,3249,-1,-1
4844,-1,-1,-1
4845,-1,-1,-1
4846,3250,-1,-1
4847,-1,-1,-1
4848,3251,-1,-1
4849,3252,-1,-1
4850,-1,-1,-1
4851,3253,-1,-1
4852,-1,-1,-1
4853,3254,-1,-1
4854,3255,-1,-1
4855,-1,-1,-1
4856,3256,-1,-1
4857,-1,-1,-1
4858,-1,-1,-1
4859,-1,-1,-1
4860,3257,-1,-1
4861,3258,-1,-1
4862,3259,-1,-1
4863,3260,-1,-1
4864,3261,-1,-1
4865,3262,-1,-1
4866,-1,-1,-1
4867,-1,-1,-1
4868,-1,-1,-1
4869,-1,-1,-1
4870,3263,-1,-1
4871,3264,-1,-1
4872,-1,-1,-1
4873,3265,-1,-1
4874,-1,-1,-1
4875,3266,-1,-1
4876,3267,-1,-1
4877,3268,-1,-1
4878,-1,-1,-1
4879,-1,-1,-1
4880,-1,-1,-1
4881,3269,-1,-1
4882,3270,-1,-1
4883,3271,-1,-1
4884,-1,-1,-1
4885,-1,-1,-1
4886,3272,-1,-1
4887,-1,-1,-1
4888,3273,-1,-1
4889,3274,-1,-1
4890,3275,-1,-1
4891,3276,-1,-1
4892,3277,-1,-1
4893,-1,-1,-1
4894,3278,-1,-1
4895,3279,-1,-1
4896,3280,-1,-1
4897,-1,-1,-1
4898,3281,-1,-1
4899,3282,-1,-1
4900,3283,-1,-1
4901,3284,-1,-1
4902,3285,-1,-1
4903,3286,-1,-1
4904,3287,-1,-1
4905,3288,-1,-1
4906,3289,-1,-1
4907,-1,-1,-1
4908,-1,-1,-1
4909,-1,-1,-1
4910,3290,-1,-1
4911,-1,-1,-1
4912,3291,-1,-1
4913,-1,-1,-1
4914,3292,-1,-1
4915,3293,-1,-1
4916,-1,-1,-1
4917,3294,-1,-1
4918,3295,-1,-1
4919,3296,-1,-1
4920,3297,-1,-1
4921,3298,-1,-1
4922,3299,-1,-1
4923,3300,-1,-1
4924,3301,-1,-1
4925,3302,-1,-1
4926,3303,-1,-1
4927,-1,-1,-1
4928,3304,-1,-1
4929,-1,-1,-1
4930,3305,-1,-1
4931,-1,-1,-1
4932,3306,-1,-1
4933,3307,-1,-1
4934,3308,-1,-1
4935,3309,-1,-1
4936,3310,-1,-1
4937,3311,-1,-1
4938,3312,-1,-1
4939,3313,-1,-1
4940,3314,-1,-1
4941,3315,-1,-1
4942,3316,-1,-1
4943,3317,-1,-1
4944,-1,-1,-1
4945,3318,-1,-1
4946,3319,-1,-1
4947,3320,-1,-1
4948,3321,-1,-1
4949,3322,-1,-1
4950,3323,-1,-1
4951,3324,-1,-1
4952,3325,-1,-1
4953,3326,-1,-1
4954,3327,-1,-1
4955,3328,-1,-1
4956,3329,-1,-1
4957,3330,-1,-1
4958,3331,-1,-1
4959,3332,-1,-1
4960,3333,-1,-1
4961,-1,-1,-1
4962,-1,-1,-1
4963,3334,-1,-1
4964,3335,-1,-1
4965,3336,-1,-1
4966,3337,-1,-1
4967,-1,-1,-1
4968,3338,-1,-1
4969,3339,-1,-1
4970,3340,-1,-1
4971,3341,-1,-1
4972,-1,-1,-1
4973,3342,-1,-1
4974,-1,-1,-1
4975,3343,-1,-1
4976,3344,-1,-1
4977,3345,-1,-1
4978,3346,-1,-1
4979,-1,-1,-1
4980,3347,-1,-1
4981,-1,-1,-1
4982,3348,-1,-1
4983,3349,-1,-1
4984,3350,-1,-1
4985,3351,-1,-1
4986,-1,-1,-1
4987,-1,-1,-1
4988,3352,-1,-1
4989,3353,-1,-1
4990,-1,-1,-1
4991,3354,-1,-1
4992,3355,-1,-1
4993,3356,-1,-1
4994,3357,-1,-1
4995,-1,-1,-1
4996,3358,-1,-1
4997,3359,-1,-1
4998,3360,-1,-1
4999,3361,-1,-1
5000,3362,-1,-1
5001,3363,-1,-1
5002,3364,-1,-1
5003,3365,-1,-1
5004,-1,-1,-1
5005,-1,-1,-1
5006,3366,-1,-1
5007,-1,-1,-1
5008,-1,-1,-1
5009,3367,-1,-1
5010,3368,-1,-1
5011,3369,-1,-1
5012,3370,-1,-1
5013,3371,-1,-1
5014,3372,-1,-1
5015,-1,-1,-1
5016,3373,-1,-1
5017,3374,-1,-1
5018,3375,-1,-1
5019,3376,-1,-1
5020,3377,-1,-1
5021,3378,-1,-1
5022,3379,-1,-1
5023,-1,-1,-1
5024,3380,-1,-1
5025,3381,-1,-1
5026,3382,-1,-1
5027,3383,-1,-1
5028,3384,-1,-1
5029,-1,-1,-1
5030,3385,-1,-1
5031,3386,-1,-1
5032,-1,-1,-1
5033,-1,-1,-1
5034,3387,-1,-1
5035,3388,-1,-1
5036,3389,-1,-1
5037,3390,-1,-1
5038,3391,-1,-1
5039,-1,-1,-1
5040,3392,-1,-1
5041,3393,-1,-1
5042,3394,-1,-1
5043,3395,-1,-1
5044,3396,-1,-1
5045,-1,-1,-1
5046,-1,-1,-1
5047,3397,-1,-1
5048,3398,-1,-1
5049,3399,-1,-1
5050,3400,-1,-1
5051,3401,-1,-1
5052,3402,-1,-1
5053,3403,-1,-1
5054,3404,-1,-1
5055,3405,-1,-1
5056,3406,-1,-1
5057,3407,-1,-1
5058,-1,-1,-1
5059,3408,-1,-1
5060,-1,-1,-1
5061,-1,-1,-1
5062,-1,-1,-1
5063,3409,-1,-1
5064,3410,-1,-1
5065,-1,-1,-1
5066,3411,-1,-1
5067,-1,-1,-1
5068,3412,-1,-1
5069,3413,-1,-1
5070,3414,-1,-1
5071,3415,-1,-1
5072,-1,-1,-1
5073,3416,-1,-1
5074,3417,-1,-1
5075,-1,-1,-1
5076,3418,-1,-1
5077,-1,-1,-1
5078,3419,-1,-1
5079,-1,-1,-1
5080,3420,-1,-1
5081,3421,-1,-1
5082,3422,-1,-1
5083,3423,-1,-1
5084,3424,-1,-1
5085,3425,-1,-1
5086,3426,-1,-1
5087,3427,-1,-1
5088,3428,-1,-1
5089,3429,-1,-1
5090,3430,-1,-1
5091,3431,-1,-1
5092,3432,-1,-1
5093,-1,-1,-1
5094,-1,-1,-1
5095,-1,-1,-1
5096,-1,-1,-1
5097,3433,-1,-1
5098,-1,-1,-1
5099,-1,-1,-1
5100,3434,-1,-1
5101,3435,-1,-1
5102,3436,-1,-1
5103,3437,-1,-1
5104,-1,-1,-1
5105,-1,-1,-1
5106,3438,-1,-1
5107,3439,-1,-1
5108,3440,-1,-1
5109,3441,-1,-1
5110,3442,-1,-1
5111,3443,-1,-1
5112,3444,-1,-1
5113,3445,-1,-1
5114,3446,-1,-1
5115,-1,-1,-1
5116,3447,-1,-1
5117,-1,-1,-1
5118,3448,-1,-1
5119,3449,-1,-1
5120,3450,-1,-1
5121,3451,-1,-1
5122,3452,-1,-1
5123,-1,-1,-1
5124,3453,-1,-1
5125,3454,-1,-1
5126,3455,-1,-1
5127,3456,-1,-1
5128,3457,-1,-1
5129,-1,-1,-1
5130,3458,-1,-1
5131,3459,-1,-1
5132,3460,-1,-1
5133,3461,-1,-1
5134,-1,-1,-1
5135,3462,-1,-1
5136,3463,-1,-1
5137,-1,-1,-1
5138,-1,-1,-1
5139,3464,-1,-1
5140,-1,-1,-1
5141,3465,-1,-1
5142,3466,-1,-1
5143,3467,-1,-1
5144,-1,-1,-1
5145,3468,-1,-1
5146,3469,-1,-1
5147,-1,-1,-1
5148,-1,-1,-1
5149,-1,-1,-1
5150,3470,-1,-1
5151,3471,-1,-1
5152,-1,-1,-1
5153,3472,-1,-1
5154,3473,-1,-1
5155,3474,-1,-1
5156,-1,-1,-1
5157,-1,-1,-1
5158,3475,-1,-1
5159,3476,-1,-1
5160,3477,-1,-1
5161,-1,-1,-1
5162,-1,-1,-1
5163,3478,-1,-1
5164,-1,-1,-1
5165,3479,-1,-1
5166,3480,-1,-1
5167,-1,-1,-1
5168,3481,-1,-1
5169,3482,-1,-1
5170,3483,-1,-1
5171,-1,-1,-1
5172,3484,-1,-1
5173,3485,-1,-1
5174,-1,-1,-1
5175,-1,-1,-1
5176,3486,-1,-1
5177,3487,-1,-1
5178,3488,-1,-1
5179,-1,-1,-1
5180,-1,-1,-1
5181,3489,-1,-1
5182,3490,-1,-1
5183,-1,-1,-1
5184,-1,-1,-1
5185,3491,-1,-1
5186,3492,-1,-1
5187,3493,-1,-1
5188,-1,-1,-1
5189,3494,-1,-1
5190,3495,-1,-1
5191,3496,-1,-1
5192,-1,-1,-1
5193,-1,-1,-1
5194,-1,-1,-1
5195,3497,-1,-1
5196,3498,-1,-1
5197,3499,-1,-1
5198,3500,-1,-1
5199,3501,-1,-1
5200,3502,-1,-1
5201,3503,-1,-1
5202,3504,-1,-1
5203,-1,-1,-1
5204,3505,-1,-1
5205,3506,-1,-1
5206,3507,-1,-1
5207,-1,-1,-1
5208,-1,-1,-1
5209,3508,-1,-1
5210,3509,-1,-1
5211,-1,-1,-1
5212,-1,-1,-1
5213,3510,-1,-1
5214,3511,-1,-1
5215,-1,-1,-1
5216,-1,-1,-1
5217,3512,-1,-1
5218,3513,-1,-1
5219,3514,-1,-1
5220,-1,-1,-1
5221,-1,-1,-1
5222,3515,-1,-1
5223,3516,-1,-1
5224,3517,-1,-1
5225,3518,-1,-1
5226,3519,-1,-1
5227,3520,-1,-1
5228,-1,-1,-1
5229,3521,-1,-1
5230,3522,-1,-1
5231,-1,-1,-1
5232,3523,-1,-1
5233,3524,-1,-1
5234,3525,-1,-1
5235,3526,-1,-1
5236,-1,-1,-1
5237,-1,-1,-1
5238,3527,-1,-1
5239,3528,-1,-1
5240,3529,-1,-1
5241,-1,-1,-1
5242,3530,-1,-1
5243,3531,-1,-1
5244,3532,-1,-1
5245,3533,-1,-1
5246,-1,-1,-1
5247,3534,-1,-1
5248,3535,-1,-1
5249,-1,-1,-1
5250,3536,-1,-1
5251,3537,-1,-1
5252,-1,-1,-1
5253,3538,-1,-1
5254,3539,-1,-1
5255,3540,-1,-1
5256,3541,-1,-1
5257,-1,-1,-1
5258,-1,-1,-1
5259,3542,-1,-1
5260,3543,-1,-1
5261,3544,-1,-1
5262,3545,-1,-1
5263,3546,-1,-1
5264,3547,-1,-1
5265,3548,-1,-1
5266,3549,-1,-1
5267,3550,-1,-1
5268,3551,-1,-1
5269,3552,-1,-1
5270,3553,-1,-1
5271,-1,-1,-1
5272,3554,-1,-1
5273,3555,-1,-1
5274,3556,-1,-1
5275,3557,-1,-1
5276,-1,-1,-1
5277,-1,-1,-1
5278,-1,-1,-1
5279,3558,-1,-1
5280,3559,-1,-1
5281,3560,-1,-1
5282,-1,-1,-1
5283,3561,-1,-1
5284,3562,-1,-1
5285,3563,-1,-1
5286,3564,-1,-1
5287,3565,-1,-1
5288,-1,-1,-1
5289,-1,-1,-1
5290,-1,-1,-1
5291,3566,-1,-1
5292,3567,-1,-1
5293,3568,-1,-1
5294,3569,-1,-1
5295,3570,-1,-1
5296,-1,-1,-1
5297,-1,-1,-1
5298,3571,-1,-1
5299,3572,-1,-1
5300,-1,-1,-1
5301,-1,-1,-1
5302,-1,-1,-1
5303,3573,-1,-1
5304,3574,-1,-1
5305,3575,-1,-1
5306,3576,-1,-1
5307,3577,-1,-1
5308,3578,-1,-1
5309,-1,-1,-1
5310,3579,-1,-1
5311,-1,-1,-1
5312,3580,-1,-1
5313,-1,-1,-1
5314,3581,-1,-1
5315,3582,-1,-1
5316,-1,-1,-1
5317,3583,-1,-1
5318,3584,-1,-1
5319,-1,-1,-1
5320,-1,-1,-1
5321,3585,-1,-1
5322,3586,-1,-1
5323,3587,-1,-1
5324,3588,-1,-1
5325,3589,-1,-1
5326,3590,-1,-1
5327,-1,-1,-1
5328,-1,-1,-1
5329,-1,-1,-1
5330,3591,-1,-1
5331,-1,-1,-1
5332,3592,-1,-1
5333,3593,-1,-1
5334,-1,-1,-1
5335,3594,-1,-1
5336,3595,-1,-1
5337,3596,-1,-1
5338,3597,-1,-1
5339,3598,-1,-1
5340,3599,-1,-1
5341,3600,-1,-1
5342,3601,-1,-1
5343,3602,-1,-1
5344,3603,-1,-1
5345,3604,-1,-1
5346,3605,-1,-1
5347,3606,-1,-1
5348,3607,-1,-1
5349,3608,-1,-1
5350,3609,-1,-1
5351,3610,-1,-1
5352,3611,-1,-1
5353,3612,-1,-1
5354,3613,-1,-1
5355,3614,-1,-1
5356,3615,-1,-1
5357,3616,-1,-1
5358,3617,-1,-1
5359,3618,-1,-1
5360,3619,-1,-1
5361,3620,-1,-1
5362,3621,-1,-1
5363,3622,-1,-1
5364,3623,-1,-1
5365,3624,-1,-1
5366,3625,-1,-1
5367,3626,-1,-1
5368,3627,-1,-1
5369,3628,-1,-1
5370,3629,-1,-1
5371,3630,-1,-1
5372,3631,-1,-1
5373,3632,-1,-1
5374,3633,-1,-1
5375,3634,-1,-1
5376,3635,-1,-1
5377,3636,-1,-1
5378,3637,-1,-1
5379,3638,-1,-1
5380,3639,-1,-1
5381,3640,-1,-1
5382,3641,-1,-1
5383,3642,-1,-1
5384,3643,-1,-1
5385,3644,-1,-1
5386,3645,-1,-1
5387,3646,-1,-1
5388,3647,-1,-1
5389,3648,-1,-1
5390,3649,-1,-1
5391,3650,-1,-1
5392,3651,-1,-1
5393,3652,-1,-1
5394,3653,-1,-1
5395,3654,-1,-1
5396,3655,-1,-1
5397,3656,-1,-1
5398,3657,-1,-1
5399,3658,-1,-1
5400,3659,-1,-1
5401,3660,-1,-1
5402,3661,-1,-1
5403,3662,-1,-1
5404,3663,-1,-1
5405,3664,-1,-1
5406,3665,-1,-1
5407,3666,-1,-1
5408,3667,-1,-1
5409,3668,-1,-1
5410,3669,-1,-1
5411,3670,-1,-1
5412,3671,-1,-1
5413,3672,-1,-1
5414,3673,-1,-1
5415,3674,-1,-1
5416,3675,-1,-1
5417,3676,-1,-1
5418,3677,-1,-1
5419,3678,-1,-1
5420,3679,-1,-1
5421,3680,-1,-1
5422,3681,-1,-1
5423,3682,-1,-1
5424,-1,-1,-1
5425,3683,-1,-1
5426,3684,-1,-1
5427,-1,-1,-1
5428,-1,-1,-1
5429,3685,-1,-1
5430,3686,-1,-1
5431,3687,-1,-1
5432,3688,-1,-1
5433,-1,-1,-1
5434,-1,-1,-1
5435,3689,-1,-1
5436,3690,-1,-1
5437,-1,-1,-1
5438,3691,-1,-1
5439,-1,-1,-1
5440,-1,-1,-1
5441,3692,-1,-1
5442,3693,-1,-1
5443,3694,-1,-1
5444,3695,-1,-1
5445,3696,-1,-1
5446,3697,-1,-1
5447,3698,-1,-1
5448,-1,-1,-1
5449,3699,-1,-1
5450,3700,-1,-1
5451,-1,-1,-1
5452,3701,-1,-1
5453,3702,-1,-1
5454,-1,-1,-1
5455,3703,-1,-1
5456,-1,-1,-1
5457,-1,-1,-1
5458,-1,-1,-1
5459,3704,-1,-1
5460,3705,-1,-1
5461,3706,-1,-1
5462,3707,-1,-1
5463,3708,-1,-1
5464,3709,-1,-1
5465,3710,-1,-1
5466,3711,-1,-1
5467,-1,-1,-1
5468,3712,-1,-1
5469,3713,-1,-1
5470,-1,-1,-1
5471,-1,-1,-1
5472,3714,-1,-1
5473,3715,-1,-1
5474,-1,-1,-1
5475,-1,-1,-1
5476,-1,-1,-1
5477,3716,-1,-1
5478,-1,-1,-1
5479,-1,-1,-1
5480,3717,-1,-1
5481,3718,-1,-1
5482,-1,-1,-1
5483,3719,-1,-1
5484,-1,-1,-1
5485,3719,-1,-1
5486,3720,-1,-1
5487,3721,-1,-1
5488,3722,-1,-1
5489,3723,-1,-1
5490,-1,-1,-1
5491,-1,-1,-1
5492,3724,-1,-1
5493,3725,-1,-1
5494,3726,-1,-1
5495,-1,-1,-1
5496,3727,-1,-1
5497,3728,-1,-1
5498,3729,-1,-1
5499,3730,-1,-1
5500,-1,-1,-1
5501,-1,-1,-1
5502,3731,-1,-1
5503,3732,-1,-1
5504,3733,-1,-1
5505,3734,-1,-1
5506,3735,-1,-1
5507,-1,-1,-1
5508,3736,-1,-1
5509,3737,-1,-1
5510,3738,-1,-1
5511,3739,-1,-1
5512,3740,-1,-1
5513,3741,-1,-1
5514,3742,-1,-1
5515,-1,-1,-1
5516,-1,-1,-1
5517,3743,-1,-1
5518,-1,-1,-1
5519,3744,-1,-1
5520,3745,-1,-1
5521,3746,-1,-1
5522,3747,-1,-1
5523,3748,-1,-1
5524,3749,-1,-1
5525,3750,-1,-1
5526,3751,-1,-1
5527,-1,-1,-1
5528,3752,-1,-1
5529,3753,-1,-1
5530,3754,-1,-1
5531,-1,-1,-1
5532,-1,-1,-1
5533,3755,-1,-1
5534,-1,-1,-1
5535,-1,-1,-1
5536,-1,-1,-1
5537,3756,-1,-1
5538,3757,-1,-1
5539,3758,-1,-1
5540,3759,-1,-1
5541,3760,-1,-1
5542,-1,-1,-1
5543,3761,-1,-1
5544,3762,-1,-1
5545,3763,-1,-1
5546,-1,-1,-1
5547,3764,-1,-1
5548,3765,-1,-1
5549,-1,-1,-1
5550,-1,-1,-1
5551,-1,-1,-1
5552,3766,-1,-1
5553,3767,-1,-1
5554,3768,-1,-1
5555,-1,-1,-1
5556,-1,-1,-1
5557,3769,-1,-1
5558,3770,-1,-1
5559,3771,-1,-1
5560,-1,-1,-1
5561,3772,-1,-1
5562,3773,-1,-1
5563,3774,-1,-1
5564,3775,-1,-1
5565,3776,-1,-1
5566,3777,-1,-1
5567,3778,-1,-1
5568,3779,-1,-1
5569,3780,-1,-1
5570,3781,-1,-1
5571,3782,-1,-1
5572,3783,-1,-1
5573,-1,-1,-1
5574,3784,-1,-1
5575,3785,-1,-1
5576,-1,-1,-1
5577,3786,-1,-1
5578,-1,-1,-1
5579,3787,-1,-1
5580,3788,-1,-1
5581,3789,-1,-1
5582,-1,-1,-1
5583,3790,-1,-1
5584,3791,-1,-1
5585,3792,-1,-1
5586,-1,-1,-1
5587,3793,-1,-1
5588,-1,-1,-1
5589,-1,-1,-1
5590,3794,-1,-1
5591,3795,-1,-1
5592,3796,-1,-1
5593,3797,-1,-1
5594,3798,-1,-1
5595,3799,-1,-1
5596,3800,-1,-1
5597,3801,-1,-1
5598,-1,-1,-1
5599,3802,-1,-1
5600,3803,-1,-1
5601,3804,-1,-1
5602,-1,-1,-1
5603,3805,-1,-1
5604,3806,-1,-1
5605,-1,-1,-1
5606,3807,-1,-1
5607,3808,-1,-1
5608,-1,-1,-1
5609,3809,-1,-1
5610,-1,-1,-1
5611,3810,-1,-1
5612,-1,-1,-1
5613,-1,-1,-1
5614,3811,-1,-1
5615,3812,-1,-1
5616,-1,-1,-1
5617,3813,-1,-1
5618,3814,-1,-1
5619,-1,-1,-1
5620,-1,-1,-1
5621,3815,-1,-1
5622,3816,-1,-1
5623,3817,-1,-1
5624,-1,-1,-1
5625,3818,-1,-1
5626,-1,-1,-1
5627,3819,-1,-1
5628,-1,-1,-1
5629,-1,-1,-1
5630,3820,-1,-1
5631,3821,-1,-1
5632,3822,-1,-1
5633,-1,-1,-1
5634,3823,-1,-1
5635,3824,-1,-1
5636,3825,-1,-1
5637,3826,-1,-1
5638,3827,-1,-1
5639,-1,-1,-1
5640,-1,-1,-1
5641,3828,-1,-1
5642,-1,-1,-1
5643,3829,-1,-1
5644,3830,-1,-1
5645,-1,-1,-1
5646,-1,-1,-1
5647,-1,-1,-1
5648,3831,-1,-1
5649,3832,-1,-1
5650,3833,-1,-1
5651,3834,-1,-1
5652,-1,-1,-1
5653,-1,-1,-1
5654,-1,-1,-1
5655,3835,-1,-1
5656,3836,-1,-1
5657,-1,-1,-1
5658,3837,-1,-1
5659,3838,-1,-1
5660,3839,-1,-1
5661,-1,-1,-1
5662,3840,-1,-1
5663,3841,-1,-1
5664,3842,-1,-1
5665,3843,-1,-1
5666,3844,-1,-1
5667,3845,-1,-1
5668,-1,-1,-1
5669,3846,-1,-1
5670,3847,-1,-1
5671,3848,-1,-1
5672,3849,-1,-1
5673,3850,-1,-1
5674,3851,-1,-1
5675,-1,-1,-1
5676,3852,-1,-1
5677,3853,-1,-1
5678,3854,-1,-1
5679,-1,-1,-1
5680,3855,-1,-1
5681,3856,-1,-1
5682,3857,-1,-1
5683,3858,-1,-1
5684,3859,-1,-1
5685,3860,-1,-1
5686,-1,-1,-1
5687,3861,-1,-1
5688,3862,-1,-1
5689,-1,-1,-1
5690,3863,-1,-1
5691,-1,-1,-1
5692,3864,-1,-1
5693,3865,-1,-1
5694,3866,-1,-1
5695,3867,-1,-1
5696,-1,-1,-1
5697,3868,-1,-1
5698,3869,-1,-1
5699,3870,-1,-1
5700,3871,-1,-1
5701,-1,-1,-1
5702,3872,-1,-1
5703,3873,-1,-1
5704,3874,-1,-1
5705,3875,-1,-1
5706,-1,-1,-1
5707,3876,-1,-1
5708,3877,-1,-1
5709,3878,-1,-1
5710,3879,-1,-1
5711,3880,-1,-1
5712,3881,-1,-1
5713,3882,-1,-1
5714,3883,-1,-1
5715,3884,-1,-1
5716,3885,-1,-1
5717,3886,-1,-1
5718,3887,-1,-1
5719,-1,-1,-1
5720,-1,-1,-1
5721,3888,-1,-1
5722,-1,-1,-1
5723,-1,-1,-1
5724,-1,-1,-1
5725,-1,-1,-1
5726,3889,-1,-1
5727,3890,-1,-1
5728,3891,-1,-1
5729,-1,-1,-1
5730,-1,-1,-1
5731,-1,-1,-1
5732,3892,-1,-1
5733,-1,-1,-1
5734,3893,-1,-1
5735,-1,-1,-1
5736,-1,-1,-1
5737,-1,-1,-1
5738,3894,-1,-1
5739,3895,-1,-1
5740,3896,-1,-1
5741,3897,-1,-1
5742,-1,-1,-1
5743,3898,-1,-1
5744,-1,-1,-1
5745,-1,-1,-1
5746,3899,-1,-1
5747,3900,-1,-1
5748,3901,-1,-1
5749,3902,-1,-1
5750,3903,-1,-1
5751,-1,-1,-1
5752,3904,-1,-1
5753,3905,-1,-1
5754,3906,-1,-1
5755,3907,-1,-1
5756,3908,-1,-1
5757,3909,-1,-1
5758,3910,-1,-1
5759,3911,-1,-1
5760,-1,-1,-1
5761,3912,-1,-1
5762,3913,-1,-1
5763,3914,-1,-1
5764,3915,-1,-1
5765,3916,-1,-1
5766,3917,-1,-1
5767,3918,-1,-1
5768,-1,-1,-1
5769,3919,-1,-1
5770,3920,-1,-1
5771,-1,-1,-1
5772,3921,-1,-1
5773,-1,-1,-1
5774,-1,-1,-1
5775,3922,-1,-1
5776,3923,-1,-1
5777,-1,-1,-1
5778,-1,-1,-1
5779,3924,-1,-1
5780,-1,-1,-1
5781,-1,-1,-1
5782,3925,-1,-1
5783,3926,-1,-1
5784,-1,-1,-1
5785,-1,-1,-1
5786,3927,-1,-1
5787,3928,-1,-1
5788,-1,-1,-1
5789,3929,-1,-1
5790,3930,-1,-1
5791,3931,-1,-1
5792,-1,-1,-1
5793,3932,-1,-1
5794,3933,-1,-1
5795,3934,-1,-1
5796,3935,-1,-1
5797,3936,-1,-1
5798,3937,-1,-1
5799,-1,-1,-1
5800,-1,-1,-1
5801,3938,-1,-1
5802,3939,-1,-1
5803,3940,-1,-1
5804,3941,-1,-1
5805,3942,-1,-1
5806,3943,-1,-1
5807,-1,-1,-1
5808,3944,-1,-1
5809,-1,-1,-1
5810,-1,-1,-1
5811,3945,-1,-1
5812,-1,-1,-1
5813,3946,-1,-1
5814,3947,-1,-1
5815,3948,-1,-1
5816,-1,-1,-1
5817,3949,-1,-1
5818,3950,-1,-1
5819,3951,-1,-1
5820,3952,-1,-1
5821,-1,-1,-1
5822,3953,-1,-1
5823,-1,-1,-1
5824,3954,-1,-1
5825,3955,-1,-1
5826,3956,-1,-1
5827,3957,-1,-1
5828,-1,-1,-1
5829,3958,-1,-1
5830,3959,-1,-1
5831,3960,-1,-1
5832,3961,-1,-1
5833,-1,-1,-1
5834,3962,-1,-1
5835,3963,-1,-1
5836,3964,-1,-1
5837,3965,-1,-1
5838,3966,-1,-1
5839,3967,-1,-1
5840,-1,-1,-1
5841,-1,-1,-1
5842,3968,-1,-1
5843,3969,-1,-1
5844,3970,-1,-1
5845,3971,-1,-1
5846,3972,-1,-1
5847,3973,-1,-1
5848,3974,-1,-1
5849,-1,-1,-1
5850,-1,-1,-1
5851,3975,-1,-1
5852,3976,-1,-1
5853,3977,-1,-1
5854,-1,-1,-1
5855,3978,-1,-1
5856,-1,-1,-1
5857,-1,-1,-1
5858,-1,-1,-1
5859,-1,-1,-1
5860,-1,-1,-1
5861,3979,-1,-1
5862,3980,-1,-1
5863,3981,-1,-1
5864,-1,-1,-1
5865,-1,-1,-1
5866,3982,-1,-1
5867,3983,-1,-1
5868,3984,-1,-1
5869,3985,-1,-1
5870,3986,-1,-1
5871,3987,-1,-1
5872,-1,-1,-1
5873,-1,-1,-1
5874,3988,-1,-1
5875,3989,-1,-1
5876,3990,-1,-1
5877,-1,-1,-1
5878,3991,-1,-1
5879,-1,-1,-1
5880,-1,-1,-1
5881,-1,-1,-1
5882,3992,-1,-1
5883,-1,-1,-1
5884,3993,-1,-1
5885,3994,-1,-1
5886,3995,-1,-1
5887,3996,-1,-1
5888,3997,-1,-1
5889,-1,-1,-1
5890,-1,-1,-1
5891,3998,-1,-1
5892,-1,-1,-1
5893,3999,-1,-1
5894,4000,-1,-1
5895,-1,-1,-1
5896,4001,-1,-1
5897,4002,-1,-1
5898,4003,-1,-1
5899,4004,-1,-1
5900,4005,-1,-1
5901,-1,-1,-1
5902,4006,-1,-1
5903,-1,-1,-1
5904,4007,-1,-1
5905,-1,-1,-1
5906,4008,-1,-1
5907,4009,-1,-1
5908,-1,-1,-1
5909,4010,-1,-1
5910,4011,-1,-1
5911,-1,-1,-1
5912,4012,-1,-1
5913,4013,-1,-1
5914,4014,-1,-1
5915,4015,-1,-1
5916,-1,-1,-1
5917,-1,-1,-1
5918,4016,-1,-1
5919,4017,-1,-1
5920,4018,-1,-1
5921,-1,-1,-1
5922,4019,-1,-1
5923,4020,-1,-1
5924,4021,-1,-1
5925,4022,-1,-1
5926,4023,-1,-1
5927,4024,-1,-1
5928,4025,-1,-1
5929,-1,-1,-1
5930,4026,-1,-1
5931,4027,-1,-1
5932,-1,-1,-1
5933,-1,-1,-1
5934,-1,-1,-1
5935,-1,-1,-1
5936,4028,-1,-1
5937,4029,-1,-1
5938,-1,-1,-1
5939,-1,-1,-1
5940,4030,-1,-1
5941,4031,-1,-1
5942,4032,-1,-1
5943,-1,-1,-1
5944,4033,-1,-1
5945,-1,-1,-1
5946,4034,-1,-1
5947,-1,-1,-1
5948,-1,-1,-1
5949,-1,-1,-1
5950,-1,-1,-1
5951,-1,-1,-1
5952,4035,-1,-1
5953,4036,-1,-1
5954,4037,-1,-1
5955,4038,-1,-1
5956,-1,-1,-1
5957,4039,-1,-1
5958,4040,-1,-1
5959,4041,-1,-1
5960,4042,-1,-1
5961,4043,-1,-1
5962,4044,-1,-1
5963,4045,-1,-1
5964,-1,-1,-1
5965,4046,-1,-1
5966,-1,-1,-1
5967,-1,-1,-1
5968,-1,-1,-1
5969,4047,-1,-1
5970,4048,-1,-1
5971,4049,-1,-1
5972,4050,-1,-1
5973,4051,-1,-1
5974,4052,-1,-1
5975,4053,-1,-1
5976,4054,-1,-1
5977,4055,-1,-1
5978,4056,-1,-1
5979,-1,-1,-1
5980,4057,-1,-1
5981,-1,-1,-1
5982,4058,-1,-1
5983,-1,-1,-1
5984,4059,-1,-1
5985,4060,-1,-1
